6374,6,,,,,,,,,
LCD,PLD,AGSA,Density,VF,dH,LNG-ANG_WC,ANG_WC,5bar,6bar,65bar
22.77836,8.92569,4415.34,0.406231,0.8602,-9.714716189,403.9029561,183.5111129,25.190336,429.0932921,208.7014489
12.24865,4.72993,2511.73,0.820334,0.6832,-13.86728017,244.2695063,136.0564399,49.078406,293.3479123,185.1348459
9.61179,5.4202,2701.7,0.666698,0.69,-15.43379205,286.072663,147.8592889,87.94268981,374.0153528,235.8019787
9.7447,5.39631,2699.29,0.66078,0.6912,-15.39064159,284.9702033,150.4289017,86.71875265,371.6889559,237.1476543
9.71412,5.38216,2671.92,0.667627,0.6968,-15.52002513,286.3911582,146.4613119,90.46099261,376.8521508,236.9223045
9.71962,5.45923,2668.16,0.665822,0.695,-15.51305896,285.617172,147.8581254,88.56994447,374.1871165,236.4280699
8.05832,6.63779,1192.66,1.47307,0.6028,-15.83821852,183.0514544,98.13769816,62.66624099,245.7176954,160.8039392
8.53606,6.74383,1299.47,1.39796,0.6282,-14.87271013,196.792005,110.3518981,58.92583326,255.7178383,169.2777314
8.49651,6.78307,1293.41,1.40015,0.6308,-14.88477647,198.3913219,112.8103909,58.51391352,256.9052354,171.3243045
10.00499,6.00632,1938.34,0.770104,0.688,-15.55431236,211.5318702,137.1946076,88.98914597,300.5210162,226.1837536
20.28746,11.03087,1858.23,0.706861,0.6976,-33.68522313,310.7473178,147.4187325,41.13991796,351.8872358,188.5586505
27.62636,19.6462,4489.74,0.319125,0.874,-10.23794688,291.9021066,137.880249,19.86490876,311.7670154,157.7451578
9.27827,8.57062,952.52,1.61278,0.6184,-16.48445332,205.745643,101.7730198,98.22982884,303.9754718,200.0028486
9.33807,8.65245,1185.45,1.33968,0.6278,-16.34901178,210.6226626,105.6615278,98.24475593,308.8674185,203.9062837
6.78187,4.96364,714.746,1.83949,0.5076,-16.09415655,135.0370367,87.9255852,50.8753686,185.9124053,138.8009538
17.74549,10.18366,4175.64,0.472151,0.8228,-11.49991868,375.1776236,165.4163482,24.48622824,399.6638518,189.9025764
14.81093,8.19624,3816.87,0.576281,0.7704,-13.93195333,330.2385341,184.5524758,52.88266081,383.1211949,237.4351366
15.4905,7.85668,3876.2,0.558595,0.7746,-11.36501624,344.3447253,178.0479709,33.00296821,377.3476935,211.0509391
28.38912,26.8915,4393.62,0.324235,0.8668,-11.6087772,275.819421,143.6477725,26.6931947,302.5126157,170.3409672
27.737,26.1509,4043.56,0.354749,0.8742,-12.21081951,289.8046046,146.9716647,28.50535399,318.3099586,175.4770187
28.29641,26.81159,4378.13,0.32286,0.8676,-11.89755525,285.9850312,146.0597873,27.79603703,313.7810682,173.8558243
28.6797,24.93616,4108.09,0.353838,0.8748,-11.12106418,262.6738202,142.1233268,23.88832506,286.5621453,166.0116519
28.04628,26.50518,4087.73,0.350938,0.8658,-11.89785747,277.9453887,146.1599415,27.88556241,305.8309511,174.0455039
28.056,26.5894,4986.05,0.284192,0.8798,-12.0181458,282.4363485,147.1307971,28.60428,311.0406285,175.7350771
27.74932,26.1862,4033.82,0.352885,0.8634,-12.11737424,284.2412304,144.705335,28.99930405,313.2405344,173.704639
28.19813,26.70296,4325.28,0.327356,0.8786,-11.72175285,279.1814881,145.1066427,26.94572471,306.1272128,172.0523674
13.34579,11.70118,3357.56,0.574767,0.7742,-12.77984069,340.960181,168.8689126,39.37374986,380.3339309,208.2426625
8.83227,8.6768,1990.38,0.846692,0.6728,-15.11300518,281.7163364,116.8844144,73.90895329,355.6252897,190.7933677
5.1025,4.19518,875.723,1.35732,0.488,-21.1253978,103.0438434,54.09921152,89.72993668,192.7737801,143.8291482
6.8732,4.88929,1429.33,1.16013,0.5776,-18.8151563,128.841076,71.38684916,90.78683854,219.6279145,162.1736877
5.63389,5.12978,2345.38,1.03186,0.6734,-16.56495258,182.3887928,104.0103122,96.33871289,278.7275057,200.3490251
5.97609,4.07891,2602.36,0.794839,0.6772,-13.86737399,243.9790426,132.9206194,33.75286231,277.7319049,166.6734817
5.76914,4.18918,2514.56,0.806983,0.6692,-14.14603595,243.8934371,132.0811331,37.64455042,281.5379875,169.7256835
5.57699,4.27379,2372.01,0.833702,0.6608,-14.38687531,229.4413447,114.4074658,34.97452779,264.4158725,149.3819936
10.23917,5.38907,1756.74,0.840589,0.661,-18.74205723,161.1710972,119.7337784,152.5329653,313.7040625,272.2667437
20.72686,7.8738,1858.6,0.987929,0.7646,-9.385004213,316.21678,137.4163033,17.26784247,333.4846225,154.6841458
21.13684,18.33831,1480.46,0.755302,0.8308,-12.1888859,164.0683361,92.27875638,10.40104822,174.4693843,102.6798046
6.14825,3.93705,543.523,1.98841,0.4228,-50.5426182,13.2014244,7.5671792,195.1418667,208.3432911,202.7090459
4.78374,3.98828,834.91,1.2488,0.5318,-24.07518731,55.2902473,32.9646532,105.7834391,161.0736864,138.7480923
6.1889,4.79306,1433.16,1.08178,0.566,-21.81468322,100.2641151,43.2768092,110.1841949,210.44831,153.4610041
7.27986,4.97275,2538.91,0.939534,0.669,-16.36732188,213.6606356,121.1994317,84.75779753,298.4184331,205.9572292
5.07749,3.93554,304.271,2.02016,0.425,-34.43068863,13.20446637,1.94829342,72.13486611,85.33933248,74.08315953
11.82785,6.92938,1956.93,0.805938,0.6606,-13.11296223,231.0174212,121.0673058,32.63570574,263.6531269,153.7030115
6.3181,4.02039,407.32,1.62339,0.3936,-24.89387172,49.00487168,40.44249108,86.81085632,135.815728,127.2533474
11.26677,8.58933,4149.01,0.544347,0.7904,-11.59935234,351.1219754,191.2609683,41.71205934,392.8340347,232.9730276
7.56056,4.9693,2372.69,0.853165,0.632,-17.00953619,169.8408114,100.3486965,104.8022466,274.643058,205.1509431
6.6136,5.51475,534.391,2.20984,0.4712,-17.69534874,100.6378386,58.80077769,60.21575481,160.8535934,119.0165325
12.8466,11.09496,2061.46,0.704786,0.6858,-18.61263836,256.3076791,137.6983255,59.33305708,315.6407362,197.0313826
9.92059,7.48583,1206.81,1.01231,0.5698,-20.4498593,148.2084483,84.06751628,75.68592932,223.8943776,159.7534456
6.92889,6.03574,2633.39,0.751805,0.6492,-18.46128801,176.8654402,89.6771913,100.5318963,277.3973365,190.2090876
15.97384,6.3885,1867.53,0.758636,0.711,-15.3365425,320.4186508,149.1722389,42.58688098,363.0055318,191.7591199
4.50507,4.05314,305.838,1.57483,0.4424,-25.72756937,18.40383111,13.68355235,60.72046328,79.12429439,74.40401563
5.87095,4.85353,727.817,1.43918,0.485,-19.78990023,74.36350498,35.34893347,63.43874242,137.8022474,98.78767589
6.2294,5.27198,1515.89,1.14554,0.6318,-17.55448007,146.6445335,70.5144457,93.2114447,239.8559782,163.7258904
4.9428,3.96901,545.765,1.63196,0.469,-19.73053479,64.97052871,31.76195743,53.72048969,118.6910184,85.48244712
4.91458,3.91959,542.037,1.63925,0.4672,-19.87265952,62.28950596,32.59922925,53.08767914,115.3771851,85.68690839
4.89442,3.8959,534.829,1.64878,0.4588,-19.97451124,62.24861256,31.77292602,53.16840824,115.4170208,84.94133426
6.59669,5.39005,431.228,2.75496,0.4754,-8.806256807,121.9454322,53.67280238,6.863900474,128.8093327,60.53670285
10.25461,9.82723,1061.67,1.07189,0.5772,-16.36830006,161.3363335,82.36066847,53.04347673,214.3798102,135.4041452
10.34811,9.92334,1063.16,1.06947,0.5768,-16.26154113,170.104361,81.65220466,53.01443094,223.1187919,134.6666356
10.26767,9.82407,1070.51,1.05391,0.5916,-16.40777374,178.4290256,82.9745921,51.563773,229.9927986,134.5383651
10.25508,9.65715,1040.98,1.06872,0.5712,-16.36207347,164.0320764,80.2945753,51.8436849,215.8757613,132.1382602
10.30863,9.86894,1037.97,1.07331,0.5706,-16.49135767,170.6370722,80.63239354,53.07537076,223.712443,133.7077643
4.85074,4.06615,596.736,1.24879,0.4686,-26.52461419,36.45679087,18.42740107,96.12642123,132.5832121,114.5538223
6.00475,5.39741,1371.7,1.02738,0.5578,-19.47838106,116.7500611,61.39054113,91.93612297,208.6861841,153.3266641
5.73459,5.3907,1343.76,1.0417,0.5588,-20.19219441,108.5897052,60.23115725,88.83664515,197.4263503,149.0678024
5.77811,5.24857,1376.93,1.0286,0.5656,-19.90943605,105.1327515,56.10473523,97.72993387,202.8626854,153.8346691
5.21969,4.11862,702.213,1.69686,0.5022,-21.43722455,66.76781843,30.48293253,73.74595117,140.5137696,104.2288837
5.07849,4.37964,730.99,1.64132,0.503,-22.20109617,76.00726636,37.58459216,80.32577964,156.333046,117.9103718
13.89765,5.51402,2275.65,0.824207,0.735,-12.09153666,280.7786035,138.3440589,33.07031023,313.8489137,171.4143691
5.2178,4.72077,997.338,1.1388,0.504,-25.63627284,29.9704886,16.5420405,112.2995759,142.2700645,128.8416164
9.12897,6.00678,1623.65,0.92582,0.5982,-18.74797575,129.2500659,68.1205361,126.5169727,255.7670386,194.6375088
10.46102,9.40335,2208.09,0.759869,0.6772,-18.97821698,220.0873795,113.304111,130.9173622,351.0047417,244.2214732
5.75292,4.66172,403.445,1.28873,0.4708,-23.66707327,42.47803299,21.71309884,47.68338496,90.16141795,69.3964838
6.957,5.13094,713.155,1.57886,0.5264,-16.56547317,96.33120539,58.98671059,48.71425281,145.0454582,107.7009634
6.88318,5.09054,721.91,1.58969,0.53,-16.52389501,101.7039158,59.25716683,50.15826587,151.8621817,109.4154327
5.81197,4.41358,1435.01,1.02947,0.5556,-22.02962432,86.9523748,41.1711359,106.7498177,193.7021925,147.9209536
4.6871,3.79057,1588.93,1.04241,0.5686,-19.36984095,177.7780988,116.7211213,80.13585492,257.9139537,196.8569762
4.7279,3.83843,1519.72,1.03019,0.5608,-19.44206355,174.7450734,112.0149063,85.14217269,259.8872461,197.157079
12.97631,9.4474,4728.27,0.420776,0.8226,-10.16623094,379.4818658,197.5422836,29.26252142,408.7443872,226.804805
18.7005,9.23725,3251.14,0.55812,0.818,-11.45471508,371.83184,173.822463,29.09203258,400.9238726,202.9144956
18.63152,8.76045,2982.76,0.609363,0.7992,-12.7574103,352.2971357,175.7399534,35.61869033,387.915826,211.3586437
18.69262,9.17861,2971.04,0.606595,0.803,-13.20331332,360.2592373,177.6217564,35.26312082,395.5223581,212.8848772
4.68166,4.00596,472.896,1.55341,0.502,-17.16029529,74.88130984,48.69228894,27.26706596,102.1483758,75.9593549
4.67354,3.99704,473.833,1.55632,0.5056,-17.17991149,74.99618214,49.56855688,26.98264796,101.9788301,76.55120484
4.6554,3.9457,461.416,1.57353,0.5004,-17.21197479,76.38667327,47.36144861,25.09038663,101.4770599,72.45183524
4.65592,3.94576,461.41,1.57353,0.5,-17.21372587,74.32893018,47.66534477,26.10171322,100.4306434,73.76705799
4.65344,3.95436,456.019,1.5749,0.5018,-17.30438505,74.06767676,46.47818502,26.28125014,100.3489269,72.75943516
4.65545,3.95436,457.885,1.5749,0.5016,-17.26785028,74.03580809,46.13023113,26.84350461,100.8793127,72.97373574
4.54485,3.93734,439.324,1.57557,0.4938,-17.21029449,77.52921709,47.86209066,25.04290921,102.5721263,72.90499987
4.62045,3.87167,446.394,1.57557,0.499,-17.40176306,75.88500756,49.34602173,27.07295814,102.9579657,76.41897987
4.98975,3.80682,475.936,1.55283,0.512,-17.06149931,125.771663,44.08388809,23.67428875,149.4459517,67.75817684
5.04569,3.84468,467.677,1.54631,0.5112,-17.06992933,103.2302236,41.82357268,24.72485759,127.9550812,66.54843027
5.00078,3.76275,456.424,1.55706,0.5092,-17.17363,83.78336355,39.82616983,25.41822325,109.2015868,65.24439308
5.00078,3.76275,456.424,1.55706,0.5092,-17.19539526,80.6502927,41.52661232,24.2887745,104.9390672,65.81538682
10.48054,10.40031,702.494,1.12044,0.5464,-13.75674681,117.9110346,63.9584388,19.06518117,136.9762158,83.02361997
5.78583,3.79733,1146.69,1.35269,0.5566,-19.87384747,126.9975106,63.92334503,87.80904847,214.8065591,151.7323935
6.10079,4.1274,1536.94,1.15948,0.5942,-19.06563759,130.06233,77.95551955,92.13655255,222.1988825,170.0920721
5.6025,5.15328,624.98,1.72417,0.5402,-13.8973602,186.7395802,84.55263409,24.68763741,211.4272176,109.2402715
9.51377,6.43314,2491.25,0.798695,0.6678,-18.01857209,217.7135967,116.5404152,84.46927068,302.1828674,201.0096859
6.90146,4.37137,1472.69,0.999683,0.5752,-22.73516162,102.9963158,50.5924859,109.3281665,212.3244823,159.9206524
10.62231,4.72909,2395.56,0.840025,0.6632,-18.75817019,174.9751919,106.7128667,108.641402,283.6165939,215.3542687
4.48882,3.73021,1121.41,1.13994,0.558,-21.66337691,106.4876364,79.3083272,87.201988,193.6896244,166.5103152
8.23696,4.75331,2391,0.84105,0.6542,-16.86292063,186.1380877,92.7328358,111.7501734,297.8882611,204.4830092
6.87554,6.2746,2282.27,1.0117,0.7136,-12.40803041,286.423019,149.9578881,34.81391654,321.2369355,184.7718046
12.30989,12.16771,1121.5,0.998919,0.582,-16.3453471,188.5259907,105.3901682,61.20200472,249.7279954,166.5921729
15.8468,15.75155,2109.7,0.656923,0.7706,-12.47794429,326.9795338,166.0920116,41.54422958,368.5237634,207.6362412
7.50467,7.0978,1620.62,1.02131,0.6276,-16.30614733,218.3456116,112.6158787,91.61291493,309.9585265,204.2287936
7.69309,7.15133,1821.21,1.0015,0.6478,-16.52502433,201.2630236,126.6581218,110.8375157,312.1005393,237.4956375
12.93309,6.73336,2401.03,0.876804,0.7182,-20.6943046,295.9749157,170.0005794,69.56987529,365.544791,239.5704547
8.3136,7.51799,1749.17,1.02228,0.644,-16.55585276,194.509779,113.2566951,105.5187172,300.0284962,218.7754123
6.1601,4.88151,1884.57,0.959179,0.5894,-20.93145342,122.7010272,67.2258768,118.8856164,241.5866436,186.1114932
7.06758,6.25925,539.574,2.58085,0.5948,-11.6127589,184.8140455,83.17700091,21.77140869,206.5854542,104.9484096
7.85155,7.4129,1846.18,0.988066,0.6392,-16.15219557,206.203265,130.9132828,103.6913407,309.8946057,234.6046235
6.66565,6.12054,1618.12,1.03261,0.6176,-16.83906065,174.9346117,78.7781225,94.6309112,269.5655229,173.4090337
6.08117,5.71486,1564.61,1.0654,0.599,-17.69878565,107.1678192,64.23316904,99.87263556,207.0404548,164.1058046
6.63074,6.11727,1640.96,1.03639,0.617,-16.9716328,163.9609074,76.34940604,97.65475966,261.6156671,174.0041657
6.68812,5.2162,1987.2,1.12906,0.6588,-16.17673861,178.1194254,124.3201768,102.2084524,280.3278778,226.5286292
7.11924,4.2578,1373.98,1.25075,0.5804,-17.89320956,114.4456363,55.7914269,90.6866849,205.1323212,146.4781118
7.21804,4.89996,1039.66,1.05199,0.5258,-18.07777139,109.4133008,56.93024451,54.04013519,163.453436,110.9703797
10.14001,9.53522,522.536,1.35238,0.5274,-29.79836942,88.84897068,51.40138188,96.43066172,185.2796324,147.8320436
5.98148,5.50358,491.614,1.39089,0.4456,-19.49168522,56.31079858,22.90793411,43.50241597,99.81321455,66.41035008
5.44628,5.20139,440.674,1.40188,0.4406,-20.20778845,50.27454611,26.37470993,40.49499709,90.7695432,66.86970702
15.74073,14.87864,2742.03,0.734143,0.7486,-18.1293815,283.6962411,136.2566803,58.08335074,341.7795918,194.340031
7.04726,4.27705,1013.85,1.31095,0.5362,-21.3279713,111.3521813,59.42294208,71.87639742,183.2285787,131.2993395
6.94384,5.61196,2542.38,1.08226,0.7548,-11.57807376,260.6293042,133.5525237,32.46537901,293.0946832,166.0179027
6.56163,5.01898,3400.01,0.789798,0.699,-17.09386521,207.4424142,114.5264332,112.6716623,320.1140765,227.1980955
5.13731,3.85682,755.465,1.48243,0.4988,-24.42848307,58.0010033,35.6015517,106.8858406,164.8868439,142.4873923
8.93591,6.40725,2165.8,0.861374,0.6744,-18.72029662,213.2057829,128.4209327,72.77306528,285.9788482,201.193998
6.54798,4.58648,1841.34,0.991599,0.6014,-19.31214558,113.0591711,75.0161072,136.9312998,249.9904709,211.947407
12.52355,12.24488,1037.58,0.944869,0.5638,-16.48476186,155.3677122,94.08803187,59.84915183,215.216864,153.9371837
8.57756,4.11023,1361.82,1.21659,0.594,-19.1685124,218.3418575,110.6964707,69.6551679,287.9970254,180.3516386
8.23229,4.10889,1359.07,1.21659,0.5956,-19.16947556,214.4626012,108.9469334,70.20621066,284.6688119,179.1531441
8.12994,4.03809,1366.16,1.2166,0.5922,-19.1900983,230.2102692,99.21155378,68.83924802,299.0495172,168.0508018
8.17701,3.85924,1337.62,1.11826,0.578,-20.62819026,199.1774405,82.84144846,67.52018824,266.6976287,150.3616367
5.19371,4.3754,668.897,2.94656,0.5852,-11.72803123,171.4489572,92.63985776,18.44438884,189.893346,111.0842466
9.02802,5.849,854.763,1.98651,0.6242,-18.28852572,130.3978723,75.7696983,109.2160641,239.6139364,184.9857624
9.00309,8.54299,1939.47,0.97843,0.6736,-17.1116171,211.7823905,117.5235383,89.1592363,300.9416268,206.6827746
14.27976,9.75466,2206.85,0.875377,0.6958,-17.70086704,233.5597737,117.2682847,78.73514769,312.2949214,196.0034324
16.80129,14.53475,2496.15,0.681961,0.7238,-18.60871641,268.6127535,137.0764095,61.62360725,330.2363607,198.7000167
10.06669,5.92468,1927.67,1.03617,0.6814,-13.09979887,255.9615589,129.4539424,47.93802353,303.8995824,177.3919659
5.20373,4.91346,147.062,1.50927,0.4508,-28.62815402,29.26450643,10.77294925,47.54569675,76.81020318,58.318646
6.67271,5.40663,2375.72,1.08519,0.741,-9.451879214,213.2780087,87.59506204,13.83764366,227.1156524,101.4327057
5.5467,4.52994,1440.76,1.10879,0.5904,-15.70706862,143.7777368,82.80633282,52.71006608,196.4878029,135.5163989
8.96058,4.23716,2040.08,1.11708,0.7126,-12.52214041,286.7317779,162.0534614,39.91304438,326.6448223,201.9665058
8.4847,6.59254,577.227,1.73964,0.4824,-17.53651524,93.52475379,61.71339869,70.31346661,163.8382204,132.0268653
9.06904,5.14285,2074.12,0.88724,0.6138,-18.09926921,178.5213171,100.0455561,100.9463581,279.4676752,200.9919142
9.06296,8.67891,1377.78,1.03141,0.5742,-18.42646422,178.5845524,99.5932857,75.4836383,254.0681907,175.076924
8.87027,8.43287,1330.34,1.05825,0.5852,-18.52113991,163.1679896,93.43028118,76.84491082,240.0129004,170.275192
9.05571,8.66764,1362.9,1.03977,0.5874,-18.3950936,172.5487413,98.26546663,75.81530287,248.3640442,174.0807695
6.54196,4.56831,1837.5,0.938074,0.6008,-21.06748985,127.4867142,69.2694085,127.881228,255.3679422,197.1506365
6.2859,4.5301,1731.53,0.948561,0.6062,-20.87000242,121.0830093,65.0640024,122.2597774,243.3427867,187.3237798
6.46523,4.80891,1822.53,0.94279,0.5936,-21.28197764,126.183513,69.1588304,128.526698,254.710211,197.6855284
5.64692,4.66493,1527.42,1.02252,0.5924,-23.24287266,80.6389058,46.7136856,147.7135405,228.3524463,194.4272261
6.33471,4.78818,1929.33,0.937811,0.5982,-20.97235908,122.3077615,68.9114915,124.697981,247.0057425,193.6094725
6.46285,4.62415,1837.55,0.930333,0.6066,-20.74998686,124.4670973,68.8844163,123.9167406,248.3838379,192.8011569
8.95298,8.4378,3336.02,0.709088,0.7488,-14.41081299,295.7587563,168.2493581,52.00222937,347.7609857,220.2515875
6.36584,3.98675,728.828,1.4193,0.5226,-20.96314553,85.06282999,43.56422539,68.25228731,153.3151173,111.8165127
4.67742,4.02213,786.709,1.1872,0.5256,-23.83808136,54.74703888,29.09135458,87.24198652,141.9890254,116.3333411
6.34814,4.18035,1078.45,1.16715,0.5426,-22.22178048,110.6543983,59.11429151,93.89575029,204.5501486,153.0100418
9.77148,3.95127,1527.42,1.08328,0.6392,-21.03956432,214.3961734,104.4456588,86.88333368,301.2795071,191.3289925
6.07023,4.81449,826.867,1.20939,0.5018,-22.15584017,45.39431309,25.97887199,76.82120211,122.2155152,102.8000741
7.98565,4.30911,1025.11,1.05688,0.606,-20.58839751,185.9360521,93.3697426,106.6626402,292.5986923,200.0323828
10.03386,6.78751,2977.34,0.739265,0.6928,-15.43083568,281.3852815,134.8661951,76.66380421,358.0490857,211.5299993
12.53415,7.4934,3357,0.637007,0.7386,-14.9809452,297.4353462,179.3242039,67.42223951,364.8575857,246.7464434
11.64063,7.86809,3665.06,0.594624,0.7396,-13.5290068,325.9363506,178.5488095,63.00185632,388.9382069,241.5506658
14.94523,9.94492,3153.64,0.635569,0.7496,-19.65595825,279.3721712,156.3830333,85.19968177,364.571853,241.5827151
15.53234,10.48172,4299.13,0.459782,0.8028,-16.04653268,358.5344361,174.3962878,48.27692819,406.8113643,222.673216
13.04357,6.77607,2533.66,0.899644,0.69,-18.75503263,268.7941933,146.2447009,86.69505064,355.4892439,232.9397515
11.33831,6.45256,2197.35,0.86403,0.6742,-16.2387898,228.2172151,133.172423,85.72091032,313.9381254,218.8933333
5.94331,4.25493,1544.44,1.03057,0.5584,-21.82588494,89.1729264,52.4413292,118.5842834,207.7572098,171.0256126
6.01546,4.14091,2334.36,0.986437,0.6452,-18.43897395,155.4293812,90.348275,123.0607557,278.4901369,213.4090307
7.65199,6.36839,2648.74,0.889824,0.6808,-18.20232041,230.9121272,134.798297,99.65591797,330.5680452,234.454215
6.25403,6.06717,267.088,1.40557,0.4372,-17.99493584,33.20655927,10.72479588,17.18529776,50.39185703,27.91009364
5.26252,4.91537,1285.85,1.15534,0.5246,-23.94853237,77.7533951,53.9276212,112.7580466,190.5114417,166.6856678
8.43697,7.72021,1031.01,1.03874,0.5158,-23.02845097,103.5388585,53.07977616,82.35989624,185.8987547,135.4396724
5.69693,3.84932,1169.59,1.19116,0.5548,-21.85148906,107.4621263,54.7092981,108.3222326,215.7843589,163.0315307
5.22962,4.08985,326.975,2.0701,0.424,-20.51187208,37.87609766,30.92900543,47.30049161,85.17658927,78.22949704
7.62136,6.38807,1414.86,1.08418,0.5764,-16.4290075,156.3274098,85.74462514,80.36752956,236.6949394,166.1121547
18.21481,15.58526,3256.18,0.462868,0.8126,-13.30960792,343.5026732,150.2383298,29.84253103,373.3452042,180.0808608
5.12409,3.76819,300.859,1.55224,0.3454,-31.42315378,16.03107615,8.46921071,52.45005742,68.48113357,60.91926813
4.50512,4.04434,252.559,1.55363,0.3576,-31.22398173,5.282661,3.96073169,62.13404856,67.41670956,66.09478025
5.6946,5.49039,1102.37,1.21439,0.5044,-21.70912074,97.347248,45.847328,107.1188961,204.4661441,152.9662241
5.49315,5.23582,1158.42,1.19412,0.511,-21.51642992,79.4318396,45.4687592,114.9806958,194.4125354,160.449455
5.92381,4.85823,1938.27,0.977102,0.5954,-18.23271306,120.1173166,69.0319106,106.942139,227.0594556,175.9740496
6.72563,5.57122,825.536,1.15231,0.4938,-28.18800931,62.02651403,24.07965903,84.13974097,146.166255,108.2194
9.02539,7.66377,1569.55,1.11233,0.628,-16.36887535,177.0806813,120.4544216,119.9276372,297.0083185,240.3820588
7.14304,5.71829,2533.63,1.04514,0.759,-9.949793945,250.2773494,117.2774245,20.10080935,270.3781587,137.3782338
7.14324,5.71599,2551.06,1.04513,0.762,-9.949105787,249.7299145,116.9017657,20.68819331,270.4181078,137.589959
6.17897,5.38709,1834.65,1.29095,0.7162,-14.35345451,314.761325,118.3229597,58.50516386,373.2664889,176.8281236
6.84524,5.44973,2556.47,1.04937,0.7656,-10.18893961,244.3599533,118.0607773,22.1706152,266.5305685,140.2313925
5.61338,4.40406,2834.73,1.06606,0.6918,-12.42825695,249.051195,155.6643466,30.4767018,279.5278968,186.1410484
5.62745,4.42901,2853.21,1.06272,0.6922,-12.39988792,250.7547367,157.2105552,30.13091297,280.8856497,187.3414682
5.64435,4.47405,2876.34,1.05807,0.6944,-12.36452837,249.1621461,156.8368385,30.88815434,280.0503004,187.7249928
5.73609,4.60094,2975.45,1.03985,0.6998,-12.19948171,249.5569089,156.0077031,31.50446675,281.0613756,187.5121698
5.58759,4.3837,2815.34,1.07026,0.6894,-12.46891272,252.6936552,156.3398753,30.20176002,282.8954152,186.5416353
5.60157,4.39581,2826.48,1.06802,0.6908,-12.44885946,251.816955,155.8528985,30.3938646,282.2108196,186.2467631
5.61357,4.40385,2834.71,1.06606,0.6918,-12.43296573,252.7420895,157.6661424,30.51602756,283.2581171,188.18217
5.6275,4.42824,2852.86,1.06272,0.692,-12.41545336,249.0370483,156.2738764,30.07686649,279.1139148,186.3507429
5.63489,4.44582,2861.33,1.06079,0.6926,-12.39014798,250.8280145,157.1187914,29.97330472,280.8013192,187.0920961
5.64072,4.46761,2872.03,1.05911,0.6942,-12.37979134,248.5529912,157.2672411,31.54478783,280.097779,188.8120289
5.644,4.47445,2876.74,1.05807,0.6942,-12.36348253,250.742724,159.0870115,31.05905836,281.8017824,190.1460699
5.65854,4.50803,2901.94,1.0548,0.6954,-12.35345464,248.6479205,157.9292729,31.27200124,279.9199217,189.2012741
5.67593,4.5303,2918.19,1.05131,0.6962,-12.31586523,249.0711882,158.652338,30.81446763,279.8856558,189.4668056
5.70452,4.56197,2983.66,1.04697,0.6974,-12.27316288,249.8368357,158.9115382,31.03687079,280.8737065,189.948409
5.73555,4.60029,2975.36,1.03985,0.6996,-12.20699232,250.0596753,156.5700567,31.77037437,281.8300497,188.3404311
5.76062,4.63585,3000.25,1.03565,0.7004,-12.17260918,247.190314,157.3482799,31.68434187,278.8746559,189.0326218
5.787,4.68615,3029.31,1.03012,0.7,-12.12336472,246.8380227,157.6325463,32.02981008,278.8678328,189.6623564
6.47084,4.69781,727.254,1.24227,0.4856,-23.29373609,39.79953255,24.40729615,90.60946625,130.4089988,115.0167624
11.08232,7.03865,3305.7,0.706119,0.7482,-14.30359068,332.9442945,181.4188805,58.61942484,391.5637193,240.0383053
11.60551,5.69321,3242.83,0.756483,0.7332,-15.83140107,271.4700486,154.1530369,79.64424493,351.1142935,233.7972818
11.98728,8.05488,3194.5,0.72084,0.7462,-14.29238545,309.0100295,168.2510165,66.85994338,375.8699729,235.1109599
5.67031,4.17239,1254.63,1.18787,0.5346,-20.13063326,85.7290478,52.6762054,100.3438461,186.0728939,153.0200515
6.39792,4.91247,2608.35,0.989226,0.72,-12.75869771,341.680972,123.6974743,35.70841674,377.3893887,159.405891
6.43501,4.94371,2651.11,0.973544,0.724,-12.54319916,336.1913147,122.0185572,35.15206348,371.3433782,157.1706207
5.90632,4.48545,2634.48,0.991222,0.7042,-12.70594517,342.8505438,122.0133115,34.24324178,377.0937856,156.2565533
6.38762,4.90333,2597.3,0.985223,0.7104,-12.6998437,341.0741771,124.4325171,34.51511524,375.5892923,158.9476323
6.38911,4.90295,2599.45,0.984664,0.7106,-12.68886686,341.8141095,123.410499,34.64111274,376.4552222,158.0516117
4.97412,3.92327,520.497,1.11198,0.5476,-24.84286204,37.00694767,24.87679637,97.22362593,134.2305736,122.1004223
8.41883,6.8178,1746.73,0.985883,0.628,-23.09508446,182.7051667,108.8074867,97.78869456,280.4938613,206.5961813
4.93159,3.98659,1357.62,1.07028,0.5542,-24.84588817,54.1880515,33.5844603,149.8296208,204.0176723,183.4140811
5.17871,3.9347,792.266,1.30921,0.5384,-24.84709711,33.1961289,26.7792118,131.3753718,164.5715007,158.1545836
5.28754,3.98518,810.224,1.29873,0.5454,-24.68972546,43.0158208,33.8660947,120.5769425,163.5927633,154.4430372
6.72992,4.20356,1107.4,1.50078,0.603,-17.89521424,217.6681923,84.74985078,97.43777932,315.1059716,182.1876301
7.58494,5.23607,1889.8,1.25981,0.6804,-12.72081105,237.1693567,120.630046,37.79108781,274.9604445,158.4211338
13.61666,6.49901,4258.46,0.543402,0.7794,-14.53767074,326.359543,179.2398085,53.5753907,379.9349337,232.8151992
5.62194,5.11595,947.506,1.12689,0.5322,-21.28039435,65.61596682,26.31973182,82.68532228,148.3012891,109.0050541
