name
DB15-pcu_N139_E151_opt_repeat
DB0-m3_o105_o6_f0_fsc.sym.3_repeat
DB12-GIRHEW_freeONLY_repeat
DB5-hypotheticalMOF_5069324_0_0_2_3_9_2_repeat
DB0-m2_o10_o29_f0_pcu.sym.8_repeat
DB0-m9_o10_o28_f0_sra.sym.39_repeat
DB0-m29_o90_o151_f0_pts.sym.60_repeat
DB0-m3_o9_o25_f0_pcu.sym.80_repeat
DB0-m3_o2_o7_f0_nbo.sym.85_repeat
DB0-m3_o14_o15_f0_nbo.sym.108_repeat
DB0-m2_o7_o18_f0_pcu.sym.21_repeat
DB5-hypotheticalMOF_5057170_1_0_1_29_10_0_repeat
DB0-m29_o99_o52_f0_pts.sym.155_repeat
DB12-QATHOK_freeONLY_repeat
DB0-m3_o6_o6_f0_pcu.sym.55_repeat
DB0-m3_o1_o25_f0_nbo.sym.132_repeat
DB0-m3_o3_o24_f0_nbo.sym.100_repeat
DB1-Cu2N8-ADC_B-BDC_B_No197_repeat
DB0-m3_o42_o4_f0_fsc.sym.8_repeat
DB0-m3_o160_o430_f0_fsc.sym.51_repeat
DB13-acs-Syn034880_repeat
DB0-m2_o7_o25_f0_nbo.sym.160_repeat
DB0-m18_o17_o86_f0_fsc_repeat
DB15-pcu_N47_E136_unopt_repeat
DB0-m9_o16_o25_f0_sra.sym.45_repeat
DB0-m3_o17_o24_f0_nbo.sym.149_repeat
DB5-hypotheticalMOF_5065551_3_2_2_15_12_3_repeat
DB0-m3_o22_o28_f0_nbo.sym.22_repeat
DB1-Cu2O8N2-ADC_A-irmof6_A_No453_repeat
DB0-m3_o21_o23_f0_pcu.sym.16_repeat
DB0-m3_o20_o25_f0_nbo.sym.114_repeat
DB0-m9_o6_o18_f0_sra.sym.41_repeat
DB0-m29_o83_o1470_f0_pts.sym.47_repeat
DB7-ddmof_21679_repeat
DB0-m3_o4_o17_f0_nbo.sym.20_repeat
DB0-m29_o88_o47_f0_pts.sym.33_repeat
DB0-m29_o96_o52_f0_pts.sym.4_repeat
DB0-m29_o84_o92_f0_pts.sym.65_repeat
DB0-m3_o46_o6_f0_fsc.sym.25_repeat
DB0-m3_o22_o79_f0_fsc.sym.4_repeat
DB0-m3_o25_o27_f0_nbo.sym.14_repeat
DB0-m9_o17_o19_f0_sra.sym.25_repeat
DB0-m3_o1_o4_f0_nbo.sym.80_repeat
DB0-m29_o81_o44_f0_pts.sym.100_repeat
DB0-m29_o84_o46_f0_pts.sym.2_repeat
DB0-m2_o11_o13_f0_pcu.sym.67_repeat
DB1-Al2O6-irmof16_B-irmof20_B_No355_repeat
DB0-m3_o1490_o23_f0_fsc.sym.101_repeat
DB0-m29_o88_o105_f0_pts.sym.2_repeat
DB0-m18_o29_o113_f0_fsc_repeat
DB0-m29_o88_o145_f0_pts.sym.62_repeat
DB0-m2_o6_o11_f0_nbo.sym.160_repeat
DB0-m2_o6_o16_f0_pcu.sym.114_repeat
DB0-m2_o16_o104_f0_fsc_repeat
DB0-m9_o3_o18_f0_sra.sym.10_repeat
DB0-m2_o2_o16_f0_pcu.sym.15_repeat
DB5-hypotheticalMOF_5021570_0_0_0_23_22_14_repeat
DB0-m2_o25_o28_f0_nbo.sym.14_repeat
DB0-m2_o6_o9_f0_pcu.sym.51_repeat
DB0-m2_o11_o17_f0_pcu.sym.64_repeat
DB0-m2_o12_o26_f0_pcu.sym.33_repeat
DB0-m3_o1_o2_f0_nbo.sym.34_repeat
DB0-m3_o24_o25_f0_pcu.sym.58_repeat
DB0-m29_o83_o109_f0_pts.sym.4_repeat
DB0-m3_o21_o28_f0_pcu.sym.98_repeat
DB0-m15_o22_o80_f0_fsc_repeat
DB1-Zn2O8-ADC_A-DPAC_A_No1555_repeat
DB0-m3_o1_o4_f0_nbo.sym.57_repeat
DB0-m29_o99_o91_f0_pts.sym.26_repeat
DB0-m3_o7_o23_f0_pcu.sym.88_repeat
DB0-m2_o22_o28_f0_pcu.sym.50_repeat
DB0-m3_o19_o24_f0_nbo.sym.13_repeat
DB1-Uio66Zr-BDC_A-irmof6_A_No259_repeat
DB0-m9_o20_o22_f0_sra.sym.62_repeat
DB0-m3_o480_o25_f0_fsc.sym.7_repeat
DB0-m2_o12_o21_f0_pcu.sym.13_repeat
DB0-m3_o7_o22_f0_pcu.sym.61_repeat
DB0-m2_o18_o84_f0_fsc_repeat
DB0-m3_o4_o24_f0_nbo.sym.70_repeat
DB0-m3_o9_o28_f0_pcu.sym.63_repeat
DB0-m3_o16_o1520_f0_fsc.sym.24_repeat
DB0-m2_o22_o28_f0_nbo.sym.15_repeat
DB0-m2_o14_o15_f0_nbo.sym.62_repeat
DB0-m2_o38_o39_f0_fof.sym.59_repeat
DB6-cuf_4484_repeat
DB0-m3_o160_o42_f0_fsc.sym.17_repeat
DB5-hypotheticalMOF_5018222_1_1_0_19_14_1_repeat
DB0-m3_o14_o24_f0_nbo.sym.17_repeat
DB0-m3_o4_o24_f0_nbo.sym.82_repeat
DB1-Zn2O8N2-DPAC_A-irmof7_A_No1053_repeat
DB5-hypotheticalMOF_5049681_0_0_1_23_11_6_repeat
DB0-m3_o21_o23_f0_pcu.sym.74_repeat
DB1-Cu2O8N2-ADC_A-irmof6_A_No176_repeat
DB0-m2_o9_o14_f0_pcu.sym.19_repeat
DB6-cuf_4765_repeat
DB0-m29_o91_o149_f0_pts.sym.87_repeat
DB0-m29_o84_o45_f0_pts.sym.92_repeat
DB5-hypotheticalMOF_5055304_3_1_1_28_12_1_repeat
DB0-m29_o89_o1530_f0_pts.sym.16_repeat
DB0-m29_o88_o1490_f0_pts.sym.44_repeat
DB0-m3_o13_o19_f0_pcu.sym.12_repeat
DB0-m3_o18_o22_f0_pcu.sym.2_repeat
DB0-m3_o17_neb_repeat
DB0-m3_o1_o26_f0_pcu.sym.23_repeat
DB1-Zn2O8N2-BDC_A-irmof7_A_No155_repeat
DB0-m2_o3_o7_f0_nbo.sym.14_repeat
DB1-MIL47V-irmof10_B-mof180_No5_repeat
DB0-m3_o480_o6_f0_fsc.sym.26_repeat
DB0-m2_o58_o28_tfz_repeat
DB0-m3_o8_o16_f0_pcu.sym.135_repeat
DB0-m3_o16_o29_f0_pcu.sym.105_repeat
DB0-m3_o6_o8_f0_pcu.sym.41_repeat
DB0-m3_o24_o43_f0_fsc.sym.9_repeat
DB5-hypotheticalMOF_5046153_1_1_1_19_9_1_repeat
DB0-m3_o16_o45_f0_fsc.sym.28_repeat
DB5-hypotheticalMOF_6004671_1_1_3_27_18_1_repeat
DB0-m3_o152_o155_f0_fsc.sym.69_repeat
DB0-m2_o26_o26_f0_pcu.sym.69_repeat
DB0-m3_o44_o13_f0_fsc.sym.81_repeat
DB0-m3_o147_o6_f0_fsc.sym.7_repeat
DB0-m2_o25_o29_f0_pcu.sym.127_repeat
DB0-m9_o20_o23_f0_sra.sym.92_repeat
DB1-Zn4O13-irmof7_A-irmof8_A_No575_repeat
DB0-m15_o14_o80_f0_fsc_repeat
DB0-m29_o80_o47_f0_pts.sym.20_repeat
DB0-m3_o8_o85_f0_fsc_repeat
DB1-Zn2O8N2-DPAC_A-irmof20_A_No45_repeat
DB0-m3_o19_o25_f0_nbo.sym.3_repeat
DB0-m3_o12_o16_f0_pcu.sym.47_repeat
DB0-m2_o14_o25_f0_nbo.sym.4_repeat
DB0-m3_o24_o450_f0_fsc.sym.54_repeat
DB0-m2_o12_o17_f0_pcu.sym.12_repeat
DB0-m3_o83_o23_f0_fsc.sym.35_repeat
DB13-cds-Syn025890_repeat
DB0-m3_o6_o16_f0_pcu.sym.124_repeat
DB0-m2_o16_o18_f0_pcu.sym.76_repeat
DB5-hypotheticalMOF_5010504_0_0_0_8_14_14_repeat
DB0-m2_o1_o25_f0_nbo.sym.3_repeat
DB0-m3_o96_o18_f0_fsc.sym.19_repeat
DB0-m29_o82_o147_f0_pts.sym.57_repeat
DB0-m2_o9_o14_f0_pcu.sym.9_repeat
DB0-m29_o90_o47_f0_pts.sym.46_repeat
DB5-hypotheticalMOF_5065445_0_0_2_15_16_8_repeat
DB12-c6ce00407e_c6ce00407e9_clean_repeat
DB0-m1_o8_o21_f0_pcu_repeat
DB6-cuf_5143_repeat
DB0-m3_o440_o156_f0_fsc.sym.16_repeat
DB1-Cu2N8-BDC_B-irmof7_B_No102_repeat
DB0-m29_o84_o540_f0_pts.sym.31_repeat
DB1-Cu2N8-ADC_B-irmof6_B_No249_repeat
DB0-m2_o7_o24_f0_pcu.sym.53_repeat
DB5-hypotheticalMOF_5010470_0_0_0_8_14_1_repeat
DB0-m3_o13_o27_f0_pcu.sym.4_repeat
DB13-lvt-Syn039860_repeat
DB0-m3_o23_o142_f0_fsc_repeat
DB0-m29_o88_o49_f0_pts.sym.35_repeat
DB0-m2_o16_o23_f0_pcu.sym.121_repeat
DB0-m2_o6_o7_f0_pcu.sym.38_repeat
DB0-m3_o25_o115_f0_fsc.sym.39_repeat
DB0-m3_o7_o17_f0_nbo.sym.17_repeat
DB1-Cu2N8-BTC_B-DPAC_B_No5_repeat
DB0-m3_o440_o159_f0_fsc.sym.35_repeat
DB1-Zn2O8-fum_A-irmof6_A_No194_repeat
DB0-m2_o17_o19_f0_nbo.sym.2_repeat
DB0-m3_o24_o520_f0_fsc.sym.17_repeat
DB13-lvt-Syn034337_repeat
DB0-m3_o146_o159_f0_fsc.sym.69_repeat
DB0-m3_o17_o28_f0_nbo.sym.23_repeat
DB0-m9_o5_o29_f0_sra.sym.9_repeat
DB0-m29_o84_o1470_f0_pts.sym.102_repeat
DB0-m2_o2_o12_f0_pcu.sym.50_repeat
DB0-m3_o3_o17_f0_nbo.sym.34_repeat
DB0-m3_o20_o28_f0_nbo.sym.59_repeat
DB5-hypotheticalMOF_5078564_0_0_2_28_9_5_repeat
DB0-m3_o1480_o159_f0_fsc.sym.2_repeat
DB0-m3_o16_o105_f0_fsc.sym.2_repeat
DB0-m2_o6_o14_f0_nbo.sym.23_repeat
DB0-m3_o14_o20_f0_nbo.sym.54_repeat
DB0-m2_o18_o19_f0_pcu.sym.52_repeat
DB1-Cu2O8-irmof10_A-irmof20_A_No199_repeat
DB0-m29_o83_o173_f0_pts.sym.145_repeat
DB0-m2_o3_o12_f0_pcu.sym.89_repeat
DB0-m2_o6_o17_f0_nbo.sym.34_repeat
DB0-m2_o1_o11_f0_nbo.sym.102_repeat
DB0-m2_o21_o22_f0_pcu.sym.3_repeat
DB0-m29_o93_o111_f0_pts.sym.27_repeat
DB5-hypotheticalMOF_6001572_2_0_3_15_21_0_repeat
DB1-Al2O6-irmof10_B-irmof20_B_No7_repeat
DB0-m29_o81_o470_f0_pts.sym.7_repeat
DB0-m3_o1530_o13_f0_fsc.sym.15_repeat
DB6-cuf_6213_repeat
DB0-m3_o115_o13_f0_fsc.sym.30_repeat
DB0-m3_o1470_o6_f0_fsc.sym.20_repeat
DB0-m3_o22_o23_f0_nbo.sym.9_repeat
DB0-m3_o1480_o156_f0_fsc.sym.31_repeat
DB0-m29_o89_o490_f0_pts.sym.60_repeat
DB0-m3_o14_o29_f0_nbo.sym.15_repeat
DB0-m2_o13_o28_f0_pcu.sym.28_repeat
DB0-m29_o91_o470_f0_pts.sym.63_repeat
DB1-Cu2O8N2-AZO_A-DPAC_A_No779_repeat
DB1-Cu2O8N2-DPAC_A-irmof20_A_No458_repeat
DB0-m3_o24_o1530_f0_fsc.sym.27_repeat
DB7-ddmof_21985_repeat
DB0-m29_o83_o51_f0_pts.sym.66_repeat
DB0-m3_o12_o17_f0_pcu.sym.7_repeat
DB0-m2_o4_o7_f0_nbo.sym.72_repeat
DB0-m2_o1_o1_f0_pcu.sym.13_repeat
DB7-ddmof_19913_repeat
DB0-m2_o6_o20_f0_nbo.sym.87_repeat
DB7-ddmof_22835_repeat
DB0-m3_o520_o23_f0_fsc.sym.5_repeat
DB0-m29_o96_o49_f0_pts.sym.4_repeat
DB7-ddmof_20396_repeat
DB0-m3_o440_o4_f0_fsc.sym.7_repeat
DB0-m29_o99_o540_f0_pts.sym.35_repeat
DB0-m2_o16_o18_f0_pcu.sym.68_repeat
DB0-m2_o3_o6_f0_pcu.sym.16_repeat
DB0-m3_o21_o23_f0_pcu.sym.34_repeat
DB0-m3_o6_o21_f0_pcu.sym.92_repeat
DB0-m3_o16_o96_f0_fsc.sym.39_repeat
DB0-m2_o39_o40_f0_fof.sym.5_repeat
DB0-m2_o24_o29_f0_pcu.sym.5_repeat
DB13-lvt-Syn032158_repeat
DB1-Zn2O8N2-irmof20_A-irmof6_A_No2_repeat
DB0-m3_o2_o14_f0_pcu.sym.67_repeat
DB0-m3_o4_o29_f0_nbo.sym.6_repeat
DB5-hypotheticalMOF_5022125_0_0_0_23_8_8_repeat
DB0-m1_o12_wiv_repeat
DB0-m3_o3_o25_f0_pcu.sym.15_repeat
DB5-hypotheticalMOF_5073886_0_0_2_23_7_7_repeat
DB7-ddmof_17677_repeat
DB5-hypotheticalMOF_32798_0_0_2_0_17_7_repeat
DB0-m9_o20_o24_f0_sra.sym.15_repeat
DB0-m3_o4_o15_f0_nbo.sym.84_repeat
DB5-hypotheticalMOF_7036_2_0_0_11_2_10_repeat
DB1-ZIFZn-irmof10_A-irmof14_A_No356_repeat
DB0-m3_o13_o19_f0_pcu.sym.67_repeat
DB0-m3_o34_o34_f0_pts.sym.51_repeat
DB1-Zn2O8-ADC_A-BDC_A_No830_repeat
DB15-pcu_N123_E204_opt_repeat
DB1-Cu2O8N2-ADC_A-DPAC_A_No279_repeat
DB0-m3_o160_o42_f0_fsc.sym.28_repeat
DB5-hypotheticalMOF_5048436_0_0_1_19_15_13_repeat
DB0-m3_o2_o11_f0_nbo.sym.112_repeat
DB0-m2_o16_o25_f0_pcu.sym.50_repeat
DB0-m2_o24_o26_f0_pcu_repeat
DB0-m29_o83_o47_f0_pts.sym.69_repeat
DB12-VIVXOP_clean_repeat
DB0-m3_o25_o29_f0_pcu.sym.58_repeat
DB7-ddmof_23848_repeat
DB1-MIL47V-AZO_B-snu30_No6_repeat
DB0-m3_o6_o7_f0_nbo.sym.8_repeat
DB0-m29_o91_o109_f0_pts.sym.27_repeat
DB0-m2_o14_o27_f0_nbo.sym.46_repeat
DB1-Cu2O8-ADC_A-irmof7_A_No751_repeat
DB0-m3_o14_o47_f0_fsc.sym.19_repeat
DB0-m2_o8_o16_f0_pcu.sym.93_repeat
DB0-m3_o17_o19_f0_nbo.sym.5_repeat
DB1-Zn2O8N2-irmof14_A-irmof20_A_No52_repeat
DB0-m29_o88_o45_f0_pts.sym.93_repeat
DB0-m29_o99_o86_f0_pts.sym.97_repeat
DB0-m2_o18_o25_f0_pcu.sym.86_repeat
DB0-m3_o8_o23_f0_pcu.sym.8_repeat
DB15-pcu_N47_E66_unopt_repeat
DB5-hypotheticalMOF_5065895_3_3_2_15_18_14_repeat
DB0-m3_o14_o23_f0_pcu.sym.40_repeat
DB0-m3_o9_o28_f0_nbo.sym.86_repeat
DB0-m29_o99_o510_f0_pts.sym.68_repeat
DB0-m29_o88_o52_f0_pts.sym.27_repeat
DB0-m2_o5_o25_f0_nbo.sym.138_repeat
DB1-Zn2O8N2-irmof6_A-irmof7_A_No200_repeat
DB0-m29_o82_o1470_f0_pts.sym.50_repeat
DB1-Zn2O8N2-DPAC_A-fum_A_No120_repeat
DB7-ddmof_2603_repeat
DB6-cuf_5489_repeat
DB15-bcu_N64_E175_opt_repeat
DB0-m2_o16_o25_f0_pcu.sym.112_repeat
DB0-m2_o17_o20_f0_pcu.sym.14_repeat
DB0-m2_o7_o9_f0_pcu.sym.123_repeat
DB0-m3_o21_o45_f0_fsc.sym.1_repeat
DB10-dia_sym_4_on_6__L_3_repeat
DB5-hypotheticalMOF_5007099_1_0_0_15_24_11_repeat
DB0-m29_o99_o143_f0_pts.sym.77_repeat
DB0-m3_o25_o78_f0_fsc.sym.41_repeat
DB12-PEDRIA_freeONLY_repeat
DB0-m3_o4_o7_f0_pcu.sym.123_repeat
DB0-m3_o7_o11_f0_pcu.sym.104_repeat
DB12-EKIJAL_clean_repeat
DB0-m2_o15_o23_f0_nbo.sym.98_repeat
DB0-m3_o49_o152_f0_fsc_repeat
DB5-hypotheticalMOF_5014285_1_0_0_3_25_2_repeat
DB1-Zn2O8N2-DPAC_A-irmof14_A_No642_repeat
DB12-jacs.6b01663_ja6b01663_si_003_clean_repeat
DB0-m9_o1_o4_f0_sra.sym.13_repeat
DB0-m29_o81_o1490_f0_pts.sym.3_repeat
DB0-m3_o24_o143_f0_fsc.sym.24_repeat
DB0-m2_o7_o23_f0_pcu.sym.48_repeat
DB0-m18_o18_o24_f0_pcu_repeat
DB7-ddmof_4240_repeat
DB1-Zn2O8N2-AZO_A-BDC_A_No29_repeat
DB5-hypotheticalMOF_5040681_3_2_1_15_18_1_repeat
DB0-m29_o89_o108_f0_pts.sym.29_repeat
DB0-m29_o99_o45_f0_pts.sym.77_repeat
DB0-m3_o24_o83_f0_fsc.sym.38_repeat
DB15-pcu_N144_E81_opt_repeat
DB0-m2_o5_o24_f0_nbo.sym.90_repeat
DB0-m3_o11_o22_f0_pcu.sym.109_repeat
DB6-cuf_8935_repeat
DB15-qtz_N76_E21_opt_repeat
DB0-m2_o3_o22_f0_pcu.sym.50_repeat
DB0-m2_o13_o29_f0_pcu.sym.82_repeat
DB0-m29_o90_o87_f0_pts.sym.97_repeat
DB0-m2_o30_o13_fry_repeat
DB0-m29_o97_o44_f0_pts.sym.24_repeat
DB12-NIZZEC_clean_repeat
DB0-m29_o97_o109_f0_pts.sym.60_repeat
DB0-m3_o44_o14_f0_fsc.sym.13_repeat
DB0-m2_o28_pts_repeat
DB0-m3_o6_o9_f0_nbo.sym.77_repeat
DB0-m3_o6_o23_f0_pcu.sym.48_repeat
DB0-m2_o26_o26_f0_pcu_repeat
DB0-m29_o84_o53_f0_pts.sym.6_repeat
DB0-m3_o19_o148_f0_pcu_repeat
DB0-m9_o5_o22_f0_sra.sym.40_repeat
DB0-m29_o99_o108_f0_pts.sym.17_repeat
DB0-m3_o113_o6_f0_fsc.sym.4_repeat
DB0-m3_o9_o11_f0_nbo.sym.66_repeat
DB0-m3_o12_o14_f0_pcu.sym.61_repeat
DB0-m3_o25_o153_f0_fsc.sym.57_repeat
DB0-m29_o80_o87_f0_pts.sym.9_repeat
DB5-hypotheticalMOF_5062702_1_1_2_18_13_0_repeat
DB0-m3_o152_o158_f0_fsc.sym.90_repeat
DB0-m3_o10_o23_f0_pcu.sym.85_repeat
DB0-m3_o96_o6_f0_fsc.sym.26_repeat
DB0-m2_o11_o21_f0_pcu.sym.40_repeat
DB0-m3_o24_o105_f0_fsc.sym.45_repeat
DB12-WAGLEY_clean_repeat
DB0-m2_o1_o5_f0_nbo.sym.49_repeat
DB0-m3_o9_o17_f0_nbo.sym.131_repeat
DB0-m2_o1_o24_f0_nbo.sym.94_repeat
DB0-m29_o90_o86_f0_pts.sym.67_repeat
DB0-m2_o5_o27_f0_nbo.sym.61_repeat
DB0-m3_o4_o29_f0_nbo.sym.75_repeat
DB0-m29_o99_o102_f0_pts.sym.5_repeat
DB6-cuf_7741_repeat
DB0-m2_o21_o26_f0_pcu.sym.12_repeat
DB0-m3_o4_o143_f0_fsc.sym.12_repeat
DB0-m3_o11_o17_f0_pcu.sym.123_repeat
DB0-m2_o1_o11_f0_nbo.sym.141_repeat
DB0-m3_o16_o26_f0_pcu.sym.42_repeat
DB0-m3_o2_o15_f0_pcu.sym.26_repeat
DB0-m29_o80_o530_f0_pts.sym.14_repeat
DB1-Cu2O8N2-irmof14_A-irmof8_A_No47_repeat
DB0-m3_o9_o20_f0_pcu.sym.14_repeat
DB1-Al2O6-DABCO_B-irmof20_B_No10_repeat
DB5-hypotheticalMOF_13167_2_0_0_14_24_1_repeat
DB0-m3_o18_o27_f0_pcu.sym.90_repeat
DB0-m3_o1480_o156_f0_fsc.sym.60_repeat
DB5-hypotheticalMOF_5037931_1_0_1_18_14_6_repeat
DB0-m2_o23_o25_f0_nbo.sym.25_repeat
DB0-m2_o14_o28_f0_nbo.sym.69_repeat
DB0-m3_o7_o19_f0_pcu.sym.78_repeat
DB0-m3_o152_o23_f0_fsc.sym.31_repeat
DB0-m29_o99_o52_f0_pts.sym.69_repeat
DB0-m2_o14_o14_f0_pcu.sym.61_repeat
DB12-GUWDUY_freeONLY_repeat
DB0-m1_o37_o1_fsc_repeat
DB12-OQIZUL_clean_repeat
DB5-hypotheticalMOF_5076274_1_1_2_27_21_5_repeat
DB5-hypotheticalMOF_5070239_0_0_2_3_13_2_repeat
