IP,EA,HomoLumoGap,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS,LF,GWP
0.40493145,-0.0206872,0.26619,11.598765432098766,11.598765432098766,2.713734567901234,-3.793981481481482,0.5309872165345898,14.25,203.82999999999998,203.82999999999998,201.87221716,50,0,0.36751437460735925,-0.18316506171239244,0.36751437460735925,0.18316506171239244,0.875,1.0,1.0,35.582804554548886,10.804891524429575,2.482633232716688,-2.1494201072107053,2.4416678280245043,-2.2564460628220067,6.700287500269521,0.10098102061559819,1.253297578463043,4.020391543176799,67.01955000865388,7.0,3.267786838055364,6.29150262212918,3.25,1.3838934190276817,2.8957513110645903,0.9955181380852692,3.751447084103724,0.32142857142857134,1.6071428571428572,0.0,0.0,1.0199999999999998,21.30605883387173,9.019999999999998,2.331452780904245,2.533930223385564,64.64832885560531,0.0,0.0,0.0,0.0,3.792535935529771,5.381710990138906,0.0,0.0,8.78083009534964,0.0,34.802819670697545,11.600939890232516,0.0,0.0,8.78083009534964,46.40375956093006,0.0,0.0,0.0,9.174246925668676,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,46.40375956093006,9.174246925668676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174246925668676,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,20.483796296296298,18.254629629629626,0.0,-3.793981481481482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.1882,31.090000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1.716003344,3.550228353
0.41366938,-0.02413213,0.26783,11.166666666666666,11.166666666666666,3.145833333333333,-4.766203703703704,0.5115647154654288,14.25,187.37499999999997,187.37499999999997,185.9017677,50,0,0.43524691185782,-0.1663811571479959,0.43524691185782,0.1663811571479959,0.875,1.0,1.0,35.582517234286854,10.761293604941804,2.5081885918900566,-2.1308841033842785,2.4232523084086424,-2.2693120386016066,6.677140027118687,-0.12387680527820007,1.253297578463043,4.020391543176799,67.50977500432694,7.0,3.267786838055364,5.535573676110725,3.25,1.3838934190276817,2.517786838055363,0.9955181380852692,3.276750561884825,0.32142857142857134,0.9642857142857141,0.0,0.0,0.6599999999999997,21.30605883387173,8.66,2.1198728689831765,2.2864033023417307,58.510598031649884,0.0,0.0,0.0,0.0,3.792535935529771,6.176298517443475,0.0,0.0,13.171245143024459,0.0,34.802819670697545,0.0,0.0,0.0,13.171245143024459,34.802819670697545,0.0,0.0,0.0,9.968834452973246,0.0,0.0,0.0,0.0,0.0,13.171245143024459,0.0,34.802819670697545,9.968834452973246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.968834452973246,13.171245143024459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,30.354166666666664,13.245370370370367,0.0,0.0,0.0,0.0,0.0,-4.766203703703704,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2.9189,26.345000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1.740362689,3.59439255
0.41720555,-0.06150521,0.29595,10.893518518518519,10.893518518518519,1.5370370370370374,-2.617283950617284,0.48231871701072077,11.0,134.94,132.924,133.950161864,38,0,0.26782627967799244,-0.20740518153243326,0.26782627967799244,0.20740518153243326,1.1666666666666667,1.3333333333333333,1.3333333333333333,35.539167689093674,10.844679753895162,2.1066337376633877,-1.9162339738199685,2.105743092835505,-1.992139865609292,6.441009238302486,0.16422813768475591,1.3609640474436813,2.9934972434784735,30.52932501298081,5.1547005383792515,2.6665584304161607,4.17841632245307,2.6427344100918364,1.206204894277303,2.0790764552212724,0.6689098504474343,1.8326913602002621,0.19047619047619047,0.5714285714285715,0.0,0.0,0.44,13.609640474436812,6.44,2.585789128505845,2.6652252252252255,44.04179640184197,0.0,0.0,4.836269690250055,0.0,6.425444744859191,0.0,0.0,8.78083009534964,0.0,0.0,23.20187978046503,0.0,0.0,0.0,8.78083009534964,23.20187978046503,0.0,0.0,0.0,11.261714435109246,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,23.20187978046503,11.261714435109246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.261714435109246,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,21.787037037037038,9.256172839506172,-1.5370370370370374,0.0,0.0,0.0,0.0,-2.617283950617284,0.0,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2.0552,21.497999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.049218023,1.847572659
0.39143845,-0.02880397,0.26726,11.77854938271605,11.77854938271605,1.3927469135802475,-2.5246913580246906,0.5517222262770488,12.857142857142858,185.84,184.83200000000002,183.881638972,44,0,0.28694614929197226,-0.20497860044433855,0.28694614929197226,0.20497860044433855,1.2857142857142858,1.4285714285714286,1.4285714285714286,35.54506406456512,10.866558269003223,2.304360307337756,-2.0657675160760767,2.3227439567162347,-2.128477156050443,6.58325026410878,0.41342874764379556,1.3143204867061786,3.541196965079901,55.20035947603792,6.077350269189626,2.9671726342357623,5.990888418309579,2.943375672974064,1.2920576245806386,2.9208581315430626,0.8423090497599275,3.2321523469206124,0.24743582965269678,1.7320508075688774,0.0,0.0,1.09,17.086166327180322,8.09,2.5828458541118047,3.654174894217207,60.48279345267909,0.0,0.0,4.836269690250055,0.0,4.587123462834338,0.0,0.0,4.39041504767482,0.0,0.0,46.40375956093006,0.0,0.0,0.0,4.39041504767482,46.40375956093006,0.0,0.0,0.0,9.423393153084394,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,46.40375956093006,9.423393153084394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.423393153084394,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,9.253858024691361,19.166666666666668,-1.3927469135802475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2.891,31.038999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.857142857142858,0.045322979,1.765668555
0.40716058,-0.02792182,0.28124,11.787808641975309,11.787808641975309,3.2538580246913575,-3.2538580246913575,0.5747806664420663,14.25,203.83,203.83,201.87221716,50,0,0.319612308839706,-0.20133238065179046,0.319612308839706,0.20133238065179046,0.75,0.875,0.875,35.545193284219664,10.808133228558487,2.4833110225058945,-2.1487706171695895,2.4401539280910565,-2.2560228344349516,6.601936541215145,0.23337916118963845,1.253297578463043,4.020391543176799,67.01955000865388,7.0,3.267786838055364,6.2915026221291805,3.25,1.3838934190276817,2.8957513110645907,0.9955181380852692,3.465732798389438,0.32142857142857134,1.75,0.0,0.0,1.02,21.30605883387173,9.019999999999998,2.331452780904245,2.533930223385564,64.64832885560531,0.0,0.0,0.0,0.0,0.0,9.174246925668676,0.0,8.78083009534964,0.0,0.0,46.40375956093006,0.0,0.0,0.0,8.78083009534964,46.40375956093006,0.0,0.0,0.0,9.174246925668676,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,46.40375956093006,9.174246925668676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174246925668676,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,17.067901234567902,17.87654320987654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,3.1882,31.090000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1.803457116,3.664641976
0.42040364,-0.04029044,0.29286,11.544753086419753,11.544753086419753,3.6859567901234565,-4.22608024691358,0.553756284383752,14.25,187.375,187.375,185.9017677,50,0,0.3829756476639305,-0.19948948791832122,0.3829756476639305,0.19948948791832122,0.875,1.0,1.0,35.53978294491513,10.767628539506239,2.506737605493095,-2.1315840203880296,2.420074565788984,-2.2684867151008214,6.509766302612769,0.024088518104001033,1.253297578463043,4.020391543176799,67.50977500432694,7.0,3.267786838055364,5.535573676110726,3.25,1.3838934190276817,2.5177868380553634,0.9955181380852692,2.7053219904562535,0.32142857142857134,1.25,0.0,0.0,0.6599999999999999,21.30605883387173,8.66,2.1198728689831765,2.2864033023417307,58.510598031649884,0.0,0.0,0.0,0.0,0.0,9.968834452973244,0.0,0.0,13.171245143024459,0.0,23.20187978046503,11.600939890232516,0.0,0.0,13.171245143024459,34.802819670697545,0.0,0.0,0.0,9.968834452973244,0.0,0.0,0.0,0.0,0.0,13.171245143024459,0.0,34.802819670697545,9.968834452973244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.968834452973244,13.171245143024459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,30.570216049382715,12.489197530864196,0.0,-4.22608024691358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2.9189,26.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1.968482949,3.814247596
0.43024014,-0.04854384,0.29392,11.301697530864198,11.301697530864198,3.983024691358024,-5.198302469135802,0.3877346279209886,14.25,170.92,170.92,169.93131824,50,0,0.45199522934948994,-0.19752325294116724,0.45199522934948994,0.19752325294116724,0.875,1.0,1.0,35.53939814460362,10.726092495761309,2.5326781699956156,-2.1130617244783445,2.4001745680922943,-2.280963129729824,6.472145608087532,-0.17041424879799363,1.253297578463043,4.020391543176799,67.01955000865388,7.0,3.267786838055364,4.779644730092271,3.25,1.3838934190276817,2.139822365046136,0.9955181380852692,2.2306254682373545,0.32142857142857134,0.7499999999999999,0.0,0.0,0.3,21.30605883387173,8.300000000000002,1.91511005353956,2.0460978147762754,52.37286720769444,0.0,0.0,0.0,0.0,0.0,10.763421980277812,0.0,0.0,17.56166019069928,0.0,23.20187978046503,0.0,0.0,0.0,17.56166019069928,23.20187978046503,0.0,0.0,0.0,10.763421980277812,0.0,0.0,0.0,0.0,0.0,17.56166019069928,0.0,23.20187978046503,10.763421980277812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.763421980277812,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,39.954475308641975,7.966049382716048,0.0,0.0,0.0,0.0,0.0,-5.198302469135802,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2.6496,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,2.021189299,3.870403905
0.40705172,-0.03901046,0.28215,11.535493827160494,11.535493827160494,2.36496913580247,-2.9567901234567895,0.5294245217189981,16.714285714285715,169.385,168.377,167.911189512,44,0,0.3020576530761804,-0.22343516312045322,0.3020576530761804,0.22343516312045322,1.4285714285714286,1.5714285714285714,1.5714285714285714,35.5397789142122,10.827833961537195,2.3237799356904922,-2.0514835381607903,2.3060903387383074,-2.139794949877572,6.502249356441512,0.26858140823028903,1.3143204867061786,3.541196965079901,56.44547197387445,6.077350269189626,2.9671726342357623,5.234959472291124,2.943375672974064,1.2920576245806386,2.4844223510710775,0.8423090497599275,2.519062797379226,0.24743582965269678,1.1547005383792515,0.0,0.0,0.73,17.086166327180322,7.730000000000001,2.333988047265902,3.3243536404160485,54.345062628723646,0.0,0.0,0.0,5.630857217554624,0.0,4.587123462834338,0.0,8.78083009534964,0.0,0.0,34.802819670697545,0.0,0.0,0.0,8.78083009534964,34.802819670697545,0.0,0.0,0.0,10.217980680388962,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,34.802819670697545,10.217980680388962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217980680388962,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,19.913580246913583,13.368055555555554,0.0,0.0,-2.36496913580247,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2.6217000000000006,26.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.714285714285715,0.491361694,2.389166084
0.41872573,-0.05778599,0.29288,11.273919753086421,11.273919753086421,1.3649691358024691,-2.6805555555555554,0.4823281568274539,12.0,134.94,132.924,133.950161864,38,0,0.2851518115816799,-0.24470399391618006,0.2851518115816799,0.24470399391618006,1.5,1.6666666666666667,1.6666666666666667,35.53939609342832,10.84716033963075,2.1995028203011313,-1.9719914664062506,2.2116500023937586,-2.040608055386472,6.467061438866516,0.3029540400982727,1.3516441151533922,3.168489872670569,39.30296890880646,5.207106781186548,2.7189646732234567,4.230822565260365,2.5606601717798214,1.187761342019539,1.9436902880379932,0.7488081981105629,2.1404735390782688,0.15152288168283157,0.35355339059327373,0.0,0.0,0.44,12.16479703638053,6.44,1.9373985431841834,4.440000000000002,44.04179640184197,0.0,0.0,6.674590972274908,0.0,4.587123462834338,0.0,0.0,8.78083009534964,0.0,0.0,23.20187978046503,0.0,0.0,0.0,8.78083009534964,23.20187978046503,0.0,0.0,0.0,4.587123462834338,6.674590972274908,0.0,0.0,0.0,0.0,8.78083009534964,0.0,23.20187978046503,11.261714435109246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.261714435109246,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,19.454475308641975,8.882716049382715,0.0,0.0,0.0,0.0,0.0,0.0,-1.3649691358024691,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2.0568,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.612783857,2.534026106
0.39522931,-0.01531468,0.24622,11.348958333333334,11.348958333333334,1.46875,-4.166666666666667,0.5017968617223129,14.25,259.822,259.822,257.83028708,50,0,0.3731421351812074,-0.18560241483439555,0.3731421351812074,0.18560241483439555,0.75,0.875,0.875,79.91998504754596,10.754410155790392,2.51532673764833,-2.126068802679265,2.4293941544892226,-2.268372577288226,9.123063870779102,-0.07235765670751268,1.253297578463043,4.020391543176799,67.01955000865388,7.0,3.267786838055364,6.439779916284771,3.25,1.3838934190276817,2.9698899581423857,0.9955181380852692,2.9874170998445164,0.32142857142857134,1.849450346100947,0.0,0.0,0.6799999999999999,21.30605883387173,8.679999999999998,2.1314523977748805,2.2999713134348743,59.501429965213816,0.0,0.0,0.0,0.0,0.0,9.663594384459989,0.0,0.0,17.56166019069928,0.0,0.0,31.859887795898697,0.0,0.0,17.56166019069928,31.859887795898697,0.0,0.0,0.0,9.663594384459989,0.0,0.0,0.0,0.0,0.0,17.56166019069928,0.0,31.859887795898697,9.663594384459989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.663594384459989,17.56166019069928,0.0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,0.0,0.0,45.395833333333336,2.9375,-8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2.9618,27.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1.447158031,3.336459734
0.40670093,-0.04148207,0.28432,11.346450617283951,11.346450617283951,1.8248456790123464,-3.496913580246913,0.5294245217189981,12.857142857142858,169.38500000000002,168.377,167.911189512,44,0,0.35086408013378073,-0.18503779165457987,0.35086408013378073,0.18503779165457987,1.2857142857142858,1.4285714285714286,1.4285714285714286,35.53955352216257,10.8229546450576,2.330114227963144,-2.0472533394616077,2.294107624265415,-2.1450151593916904,6.482820510421567,0.11220186322387915,1.3143204867061786,3.541196965079901,56.44547197387445,6.077350269189626,2.9671726342357623,5.234959472291125,2.943375672974064,1.2920576245806386,2.5428936585338358,0.8423090497599275,2.4425058852560486,0.24743582965269678,1.237179148263484,0.0,0.0,0.73,17.086166327180322,7.730000000000001,2.333988047265902,3.3243536404160485,54.345062628723646,0.0,0.0,4.836269690250055,0.0,0.0,5.381710990138906,0.0,0.0,8.78083009534964,0.0,23.20187978046503,11.600939890232516,0.0,0.0,8.78083009534964,34.802819670697545,0.0,0.0,0.0,10.217980680388962,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,34.802819670697545,10.217980680388962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217980680388962,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,22.692901234567902,13.545524691358022,-1.8248456790123464,-3.496913580246913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2.6216999999999997,26.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.857142857142858,-0.045757491,1.751279104
0.43310363,-0.0657485,0.32408,11.112654320987655,11.112654320987655,3.793981481481481,-4.658179012345679,0.4197132452520627,14.25,170.92000000000002,170.92000000000002,169.93131824,50,0,0.3983173063681832,-0.17946189757442443,0.3983173063681832,0.17946189757442443,0.75,0.875,0.875,35.49882169611609,10.72921319956359,2.5300351604922002,-2.1147225063281097,2.3984794817081143,-2.280559550348423,6.311226153896109,-0.09598948759728161,1.253297578463043,4.020391543176799,67.01955000865388,7.0,3.267786838055364,4.779644730092272,3.25,1.3838934190276817,2.139822365046136,0.9955181380852692,1.9449111825230676,0.32142857142857134,0.8928571428571428,0.0,0.0,0.29999999999999993,21.30605883387173,8.300000000000002,1.91511005353956,2.0460978147762754,52.37286720769444,0.0,0.0,0.0,0.0,0.0,10.763421980277812,0.0,0.0,17.56166019069928,0.0,0.0,23.20187978046503,0.0,0.0,17.56166019069928,23.20187978046503,0.0,0.0,0.0,10.763421980277812,0.0,0.0,0.0,0.0,0.0,17.56166019069928,0.0,23.20187978046503,10.763421980277812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.763421980277812,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,44.45061728395062,7.587962962962962,0.0,-9.316358024691358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2.6495999999999995,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,2.276461804,3.974511693
0.4565249,-0.08459308,0.33644,10.869598765432098,10.869598765432098,3.550925925925925,-5.630401234567901,0.37122827303074213,14.25,154.465,154.465,153.96086878,50,0,0.4688490319432292,-0.17746371261313834,0.4688490319432292,0.17746371261313834,0.875,1.0,1.0,35.495895454154365,10.689713579756013,2.556430824197252,-2.0961543188229483,2.3769544868920596,-2.2926571448852306,6.217435304185157,-0.24149109503629385,1.253297578463043,4.020391543176799,65.40990953421706,7.0,3.267786838055364,4.023715784073818,3.25,1.3838934190276817,1.761857892036909,0.9955181380852692,1.4702146603041686,0.32142857142857134,0.5357142857142856,0.0,0.0,-0.06000000000000005,21.30605883387173,7.939999999999999,1.7176066260953005,1.8136993829106793,46.235136383739004,0.0,0.0,0.0,0.0,0.0,11.55800950758238,0.0,0.0,21.9520752383741,0.0,0.0,11.600939890232516,0.0,0.0,21.9520752383741,11.600939890232516,0.0,0.0,0.0,11.55800950758238,0.0,0.0,0.0,0.0,0.0,21.9520752383741,0.0,11.600939890232516,11.55800950758238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55800950758238,21.9520752383741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,53.78086419753087,3.550925925925925,0.0,-5.090277777777778,0.0,0.0,0.0,-5.630401234567901,0.0,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2.3802999999999996,16.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,2.73239376,3.982271233
