,ori_name,func_type,func_ratio,t,p,dataset,Y,Y_pred
3867,20150N2,two,all,231,1e7,train,11.012483596801758,11.263896942138672
3868,20150N2,two,all,296,5e5,train,1.1615384817123413,1.5093464851379395
3869,20150N2,two,all,296,1e7,train,7.9426774978637695,7.996006011962891
3870,19470N2,ori,,111,5e5,train,4.443821907043457,4.5484724044799805
3871,19470N2,ori,,111,1e7,train,25.027257919311523,23.643312454223633
3872,19470N2,ori,,231,5e5,train,0.5810574889183044,0.6068325042724609
3873,19470N2,ori,,231,1e7,train,8.779658317565918,8.562835693359375
3874,19470N2,ori,,296,5e5,train,0.3718668520450592,0.3462224006652832
3875,19470N2,ori,,296,1e7,train,6.099618434906006,5.802218437194824
3876,19470N2,single,half,111,5e5,train,9.619269371032715,10.921039581298828
3877,19470N2,single,half,111,1e7,train,27.085453033447266,26.527528762817383
3878,19470N2,single,half,231,5e5,train,1.3933931589126587,1.6351509094238281
3879,19470N2,single,half,231,1e7,train,10.944939613342285,11.382667541503906
3880,19470N2,single,half,296,5e5,train,0.604301929473877,0.7355031967163086
3881,19470N2,single,half,296,1e7,train,7.424935340881348,7.543327331542969
3882,19470N2,single,all,111,5e5,train,12.984166145324707,14.502462387084961
3883,19470N2,single,all,111,1e7,train,27.960458755493164,27.83597183227539
3884,19470N2,single,all,231,5e5,train,2.2333035469055176,2.7666444778442383
3885,19470N2,single,all,231,1e7,train,12.513139724731445,13.343362808227539
3886,19470N2,single,all,296,5e5,train,0.8747547268867493,1.0236611366271973
3887,19470N2,single,all,296,1e7,train,8.57571029663086,9.278617858886719
3888,19470N2,two,half,111,5e5,train,11.545970916748047,13.1139497756958
3889,19470N2,two,half,111,1e7,train,27.791584014892578,26.83819007873535
3890,19470N2,two,half,231,5e5,train,1.6303141117095947,2.287067413330078
3891,19470N2,two,half,231,1e7,train,11.850729942321777,12.236246109008789
3892,19470N2,two,half,296,5e5,train,0.6950944662094116,0.8769946098327637
3893,19470N2,two,half,296,1e7,train,8.003541946411133,8.177846908569336
3894,19470N2,two,all,111,5e5,train,16.39653205871582,17.38143539428711
3895,19470N2,two,all,111,1e7,train,29.044628143310547,28.354015350341797
3896,19470N2,two,all,231,5e5,train,2.9848146438598633,4.021120071411133
3897,19470N2,two,all,231,1e7,train,13.919018745422363,14.872319221496582
3898,19470N2,two,all,296,5e5,train,1.1773799657821655,1.5553522109985352
3899,19470N2,two,all,296,1e7,train,9.43596076965332,10.169172286987305
3900,21100N2,ori,,111,5e5,train,3.2219014167785645,2.3681282997131348
3901,21100N2,ori,,111,1e7,train,24.778926849365234,23.683128356933594
3902,21100N2,ori,,231,5e5,train,0.5587654709815979,0.6149439811706543
3903,21100N2,ori,,231,1e7,train,8.884174346923828,8.131562232971191
3904,21100N2,ori,,296,5e5,train,0.38556110858917236,-0.011487960815429688
3905,21100N2,ori,,296,1e7,train,6.369919300079346,6.248479843139648
3906,21100N2,single,half,111,5e5,train,6.768619537353516,6.27971887588501
3907,21100N2,single,half,111,1e7,train,26.47955322265625,23.48059844970703
3908,21100N2,single,half,231,5e5,train,1.1109651327133179,1.5005159378051758
3909,21100N2,single,half,231,1e7,train,10.684490203857422,9.783876419067383
3910,21100N2,single,half,296,5e5,train,0.5554617047309875,0.719475269317627
3911,21100N2,single,half,296,1e7,train,7.55064582824707,6.719301223754883
3912,21100N2,single,all,111,5e5,train,9.655630111694336,9.124518394470215
3913,21100N2,single,all,111,1e7,train,27.574312210083008,24.334850311279297
3914,21100N2,single,all,231,5e5,train,1.7811222076416016,2.087014675140381
3915,21100N2,single,all,231,1e7,train,12.236672401428223,11.318093299865723
3916,21100N2,single,all,296,5e5,train,0.7429911494255066,0.7218174934387207
3917,21100N2,single,all,296,1e7,train,8.599120140075684,7.942575931549072
3918,21100N2,two,half,111,5e5,train,8.080465316772461,8.465509414672852
3919,21100N2,two,half,111,1e7,train,26.47943687438965,23.706090927124023
3920,21100N2,two,half,231,5e5,train,1.4941999912261963,1.25150728225708
3921,21100N2,two,half,231,1e7,train,11.151599884033203,10.274518966674805
3922,21100N2,two,half,296,5e5,train,0.6697289943695068,0.8114347457885742
3923,21100N2,two,half,296,1e7,train,7.892239093780518,7.031275749206543
3924,21100N2,two,all,111,5e5,train,11.167720794677734,12.51174545288086
3925,21100N2,two,all,111,1e7,train,28.017847061157227,26.066078186035156
3926,21100N2,two,all,231,5e5,train,2.532865285873413,2.853510856628418
3927,21100N2,two,all,231,1e7,train,12.93714714050293,12.52575397491455
3928,21100N2,two,all,296,5e5,train,1.0519484281539917,1.3662524223327637
3929,21100N2,two,all,296,1e7,train,9.23863410949707,9.079419136047363
3930,19181N2,ori,,111,5e5,train,3.1681857109069824,1.8102264404296875
3931,19181N2,ori,,111,1e7,train,24.322782516479492,25.897666931152344
3932,19181N2,ori,,231,5e5,train,0.5303869247436523,0.26873302459716797
3933,19181N2,ori,,231,1e7,train,8.52524185180664,9.563735008239746
3934,19181N2,ori,,296,5e5,train,0.36597487330436707,0.32680654525756836
3935,19181N2,ori,,296,1e7,train,6.061370372772217,6.483123779296875
3936,19181N2,single,half,111,5e5,train,7.914090156555176,6.711223125457764
3937,19181N2,single,half,111,1e7,train,26.55207061767578,28.292034149169922
3938,19181N2,single,half,231,5e5,train,1.112827181816101,0.9935674667358398
3939,19181N2,single,half,231,1e7,train,10.78144645690918,11.507451057434082
3940,19181N2,single,half,296,5e5,train,0.5306470394134521,0.8832674026489258
3941,19181N2,single,half,296,1e7,train,7.424324035644531,7.598923206329346
3942,19181N2,single,all,111,5e5,train,14.382073402404785,13.081005096435547
3943,19181N2,single,all,111,1e7,train,29.868165969848633,32.42346954345703
3944,19181N2,single,all,231,5e5,train,1.8303436040878296,1.933669090270996
3945,19181N2,single,all,231,1e7,train,13.553147315979004,14.181838035583496
3946,19181N2,single,all,296,5e5,train,0.7379840016365051,0.8491902351379395
3947,19181N2,single,all,296,1e7,train,9.100412368774414,9.713460922241211
3948,19181N2,two,half,111,5e5,train,10.240823745727539,10.482428550720215
3949,19181N2,two,half,111,1e7,train,27.262617111206055,30.308589935302734
3950,19181N2,two,half,231,5e5,train,1.4437520503997803,1.642622470855713
3951,19181N2,two,half,231,1e7,train,11.680441856384277,12.5709228515625
3952,19181N2,two,half,296,5e5,train,0.6065024733543396,0.32284116744995117
3953,19181N2,two,half,296,1e7,train,7.9521260261535645,8.478175163269043
3954,19181N2,two,all,111,5e5,train,14.889789581298828,17.913345336914062
3955,19181N2,two,all,111,1e7,train,28.473756790161133,34.478851318359375
3956,19181N2,two,all,231,5e5,train,2.701687812805176,3.077958583831787
3957,19181N2,two,all,231,1e7,train,14.031316757202148,16.855398178100586
3958,19181N2,two,all,296,5e5,train,0.9684008359909058,1.3068599700927734
3959,19181N2,two,all,296,1e7,train,9.553003311157227,11.270625114440918
3960,13170N2,ori,,111,5e5,train,3.48492693901062,4.212421417236328
3961,13170N2,ori,,111,1e7,train,22.900461196899414,23.923269271850586
3962,13170N2,ori,,231,5e5,train,0.545587956905365,0.6023712158203125
3963,13170N2,ori,,231,1e7,train,8.210268020629883,8.5667142868042
3964,13170N2,ori,,296,5e5,train,0.34680044651031494,0.46761178970336914
3965,13170N2,ori,,296,1e7,train,5.801574230194092,5.8193678855896
3966,13170N2,single,half,111,5e5,train,5.302584648132324,7.159961223602295
3967,13170N2,single,half,111,1e7,train,23.863386154174805,25.6942138671875
3968,13170N2,single,half,231,5e5,train,0.7318088412284851,1.102099895477295
3969,13170N2,single,half,231,1e7,train,8.983392715454102,10.108366012573242
3970,13170N2,single,half,296,5e5,train,0.42364969849586487,0.6184577941894531
3971,13170N2,single,half,296,1e7,train,6.204962253570557,6.860289573669434
3972,13170N2,single,all,111,5e5,train,6.6194891929626465,8.776410102844238
3973,13170N2,single,all,111,1e7,train,24.282434463500977,25.708086013793945
3974,13170N2,single,all,231,5e5,train,1.110175371170044,1.2870936393737793
3975,13170N2,single,all,231,1e7,train,9.744414329528809,10.559015274047852
3976,13170N2,single,all,296,5e5,train,0.5282995104789734,0.7286982536315918
3977,13170N2,single,all,296,1e7,train,6.747352600097656,7.455261707305908
3978,13170N2,two,half,111,5e5,train,6.624936103820801,8.54598617553711
3979,13170N2,two,half,111,1e7,train,24.295814514160156,26.093280792236328
3980,13170N2,two,half,231,5e5,train,0.8060058355331421,1.344660758972168
3981,13170N2,two,half,231,1e7,train,9.407124519348145,10.605440139770508
3982,13170N2,two,half,296,5e5,train,0.43654510378837585,0.614619255065918
3983,13170N2,two,half,296,1e7,train,6.506202697753906,7.251426696777344
3984,13170N2,two,all,111,5e5,train,9.503907203674316,11.085857391357422
3985,13170N2,two,all,111,1e7,train,25.8834171295166,26.52860450744629
3986,13170N2,two,all,231,5e5,train,1.312593936920166,1.6222496032714844
3987,13170N2,two,all,231,1e7,train,10.993935585021973,11.865119934082031
3988,13170N2,two,all,296,5e5,train,0.5684574842453003,0.7431387901306152
3989,13170N2,two,all,296,1e7,train,7.470038890838623,7.984396457672119
3990,15171N2,ori,,111,5e5,train,4.930606365203857,5.210494041442871
3991,15171N2,ori,,111,1e7,train,19.954668045043945,23.752538681030273
3992,15171N2,ori,,231,5e5,train,0.49019357562065125,0.5471162796020508
3993,15171N2,ori,,231,1e7,train,6.316344261169434,8.427519798278809
3994,15171N2,ori,,296,5e5,train,0.25758740305900574,-0.025547027587890625
3995,15171N2,ori,,296,1e7,train,4.086511611938477,6.019584655761719
3996,15171N2,single,half,111,5e5,train,11.942937850952148,11.234517097473145
3997,15171N2,single,half,111,1e7,train,21.970016479492188,25.025854110717773
3998,15171N2,single,half,231,5e5,train,1.4802848100662231,1.4991116523742676
3999,15171N2,single,half,231,1e7,train,9.367433547973633,10.7199125289917
4000,15171N2,single,half,296,5e5,train,0.5843896269798279,0.6880283355712891
4001,15171N2,single,half,296,1e7,train,6.002558708190918,6.856186866760254
4002,15171N2,single,all,111,5e5,train,15.370707511901855,14.974536895751953
4003,15171N2,single,all,111,1e7,train,24.11920166015625,26.40214729309082
4004,15171N2,single,all,231,5e5,train,2.320371627807617,2.5867018699645996
4005,15171N2,single,all,231,1e7,train,11.248509407043457,12.984213829040527
4006,15171N2,single,all,296,5e5,train,0.8616450428962708,1.0410923957824707
4007,15171N2,single,all,296,1e7,train,7.087482929229736,9.003255844116211
4008,15171N2,two,half,111,5e5,train,11.861284255981445,13.094757080078125
4009,15171N2,two,half,111,1e7,train,19.755474090576172,25.086238861083984
4010,15171N2,two,half,231,5e5,train,1.584159016609192,2.318091869354248
4011,15171N2,two,half,231,1e7,train,8.479924201965332,11.814006805419922
4012,15171N2,two,half,296,5e5,train,0.6076755523681641,0.8019700050354004
4013,15171N2,two,half,296,1e7,train,5.457011699676514,7.672051429748535
4014,15171N2,two,all,111,5e5,train,14.18154525756836,17.346145629882812
4015,15171N2,two,all,111,1e7,train,18.554431915283203,26.583738327026367
4016,15171N2,two,all,231,5e5,train,3.5404515266418457,3.922208070755005
4017,15171N2,two,all,231,1e7,train,10.317818641662598,13.87393856048584
4018,15171N2,two,all,296,5e5,train,1.4323228597640991,1.4585413932800293
4019,15171N2,two,all,296,1e7,train,6.905319690704346,9.803791046142578
4020,20441N3,ori,,111,5e5,train,6.394748687744141,5.793774604797363
4021,20441N3,ori,,111,1e7,train,30.170066833496094,24.455610275268555
4022,20441N3,ori,,231,5e5,train,0.6638152003288269,0.8292765617370605
4023,20441N3,ori,,231,1e7,train,10.020792961120605,8.050836563110352
4024,20441N3,ori,,296,5e5,train,0.4092067778110504,0.5662393569946289
4025,20441N3,ori,,296,1e7,train,6.752870559692383,5.437710285186768
4026,20441N3,single,half,111,5e5,train,0.0,-0.7791628837585449
4027,20441N3,single,half,111,1e7,train,0.0,-1.7967429161071777
4028,20441N3,single,half,231,5e5,train,0.0,-0.018318653106689453
4029,20441N3,single,half,231,1e7,train,0.0,-0.7845454216003418
4030,20441N3,single,half,296,5e5,train,0.0,0.38030385971069336
4031,20441N3,single,half,296,1e7,train,0.0,-0.5217728614807129
4032,20441N3,single,all,111,5e5,train,0.0,-0.48423147201538086
4033,20441N3,single,all,111,1e7,train,0.0,-1.7910399436950684
4034,20441N3,single,all,231,5e5,train,0.0,0.32703256607055664
4035,20441N3,single,all,231,1e7,train,0.0,-0.7486491203308105
4036,20441N3,single,all,296,5e5,train,0.0,-0.2897915840148926
4037,20441N3,single,all,296,1e7,train,0.0,-0.41945886611938477
4038,20441N3,two,half,111,5e5,train,0.0,-1.1281352043151855
4039,20441N3,two,half,111,1e7,train,0.0,-2.120056629180908
4040,20441N3,two,half,231,5e5,train,0.0,0.0031762123107910156
4041,20441N3,two,half,231,1e7,train,0.0,-1.2841858863830566
4042,20441N3,two,half,296,5e5,train,0.0,0.1720256805419922
4043,20441N3,two,half,296,1e7,train,0.0,-0.9461855888366699
4044,20441N3,two,all,111,5e5,train,0.0,-0.44434022903442383
4045,20441N3,two,all,111,1e7,train,0.0,-1.8212647438049316
4046,20441N3,two,all,231,5e5,train,0.0,0.000461578369140625
4047,20441N3,two,all,231,1e7,train,0.0,-0.8934826850891113
4048,20441N3,two,all,296,5e5,train,0.0,-0.2488412857055664
4049,20441N3,two,all,296,1e7,train,0.0,-0.5813794136047363
4050,21230N2,ori,,111,5e5,train,8.182845115661621,4.226838111877441
4051,21230N2,ori,,111,1e7,train,29.659809112548828,23.016582489013672
4052,21230N2,ori,,231,5e5,train,0.8266182541847229,0.544182300567627
4053,21230N2,ori,,231,1e7,train,10.624065399169922,8.427481651306152
4054,21230N2,ori,,296,5e5,train,0.4576483368873596,0.5204734802246094
4055,21230N2,ori,,296,1e7,train,6.8296637535095215,5.523600101470947
4056,21230N2,single,half,111,5e5,train,9.703300476074219,7.850634574890137
4057,21230N2,single,half,111,1e7,train,29.558292388916016,26.056354522705078
4058,21230N2,single,half,231,5e5,train,1.1426444053649902,0.9428238868713379
4059,21230N2,single,half,231,1e7,train,11.233184814453125,10.216943740844727
4060,21230N2,single,half,296,5e5,train,0.548270046710968,0.7732133865356445
4061,21230N2,single,half,296,1e7,train,7.370304107666016,6.965296745300293
4062,21230N2,single,all,111,5e5,train,13.124598503112793,10.877951622009277
4063,21230N2,single,all,111,1e7,train,30.29554557800293,27.337678909301758
4064,21230N2,single,all,231,5e5,train,1.5429966449737549,1.788191795349121
4065,21230N2,single,all,231,1e7,train,12.498828887939453,11.758138656616211
4066,21230N2,single,all,296,5e5,train,0.6805369853973389,0.8569450378417969
4067,21230N2,single,all,296,1e7,train,8.194640159606934,7.512214660644531
4068,21230N2,two,half,111,5e5,train,11.05344009399414,9.290124893188477
4069,21230N2,two,half,111,1e7,train,29.535568237304688,26.37661361694336
4070,21230N2,two,half,231,5e5,train,1.2915903329849243,1.3423457145690918
4071,21230N2,two,half,231,1e7,train,11.418550491333008,10.660353660583496
4072,21230N2,two,half,296,5e5,train,0.5862002968788147,0.833643913269043
4073,21230N2,two,half,296,1e7,train,7.564218521118164,7.112174034118652
4074,21230N2,two,all,111,5e5,train,14.137499809265137,13.00629711151123
4075,21230N2,two,all,111,1e7,train,30.529956817626953,27.659006118774414
4076,21230N2,two,all,231,5e5,train,1.635284423828125,2.318704605102539
4077,21230N2,two,all,231,1e7,train,12.507463455200195,12.559520721435547
4078,21230N2,two,all,296,5e5,train,0.6741098165512085,0.8203897476196289
4079,21230N2,two,all,296,1e7,train,8.06558609008789,8.626182556152344
4080,20191N2,ori,,111,5e5,train,2.9039762020111084,2.5656542778015137
4081,20191N2,ori,,111,1e7,train,24.17762565612793,24.335840225219727
4082,20191N2,ori,,231,5e5,train,0.5744386911392212,0.4454965591430664
4083,20191N2,ori,,231,1e7,train,8.865958213806152,8.530956268310547
4084,20191N2,ori,,296,5e5,train,0.3812811076641083,0.6211838722229004
4085,20191N2,ori,,296,1e7,train,6.519792079925537,6.343327522277832
4086,20191N2,single,half,111,5e5,train,5.0923542976379395,6.931934356689453
4087,20191N2,single,half,111,1e7,train,24.85730743408203,26.16628074645996
4088,20191N2,single,half,231,5e5,train,0.8300231099128723,1.2041468620300293
4089,20191N2,single,half,231,1e7,train,9.851576805114746,10.320528984069824
4090,20191N2,single,half,296,5e5,train,0.4741151034832001,0.7545266151428223
4091,20191N2,single,half,296,1e7,train,7.0025553703308105,7.239223480224609
4092,20191N2,single,all,111,5e5,train,7.023866176605225,10.786160469055176
4093,20191N2,single,all,111,1e7,train,26.109683990478516,28.35235023498535
4094,20191N2,single,all,231,5e5,train,1.3319565057754517,2.162067413330078
4095,20191N2,single,all,231,1e7,train,10.887398719787598,12.579856872558594
4096,20191N2,single,all,296,5e5,train,0.6512575149536133,1.1528868675231934
4097,20191N2,single,all,296,1e7,train,7.778034210205078,8.971731185913086
4098,20191N2,two,half,111,5e5,train,7.27488899230957,9.626120567321777
4099,20191N2,two,half,111,1e7,train,26.477733612060547,27.293106079101562
4100,20191N2,two,half,231,5e5,train,1.12600839138031,1.480849266052246
4101,20191N2,two,half,231,1e7,train,11.060179710388184,11.722831726074219
4102,20191N2,two,half,296,5e5,train,0.5673688054084778,0.9381914138793945
4103,20191N2,two,half,296,1e7,train,7.70858907699585,7.752331733703613
4104,20191N2,two,all,111,5e5,train,9.342275619506836,14.045431137084961
4105,20191N2,two,all,111,1e7,train,26.957494735717773,29.564495086669922
4106,20191N2,two,all,231,5e5,train,1.8960864543914795,3.0136308670043945
4107,20191N2,two,all,231,1e7,train,11.965063095092773,13.883508682250977
4108,20191N2,two,all,296,5e5,train,0.7820984721183777,1.2780499458312988
4109,20191N2,two,all,296,1e7,train,8.533750534057617,9.726617813110352
4110,19230N2,ori,,111,5e5,train,3.3840396404266357,3.154581069946289
4111,19230N2,ori,,111,1e7,train,23.392972946166992,23.66604995727539
4112,19230N2,ori,,231,5e5,train,0.5494325757026672,0.43694210052490234
4113,19230N2,ori,,231,1e7,train,8.22160816192627,8.306716918945312
4114,19230N2,ori,,296,5e5,train,0.35156410932540894,0.2564373016357422
4115,19230N2,ori,,296,1e7,train,5.824371337890625,5.832606792449951
4116,19230N2,single,half,111,5e5,train,8.444832801818848,8.374523162841797
4117,19230N2,single,half,111,1e7,train,26.4859619140625,26.332826614379883
4118,19230N2,single,half,231,5e5,train,1.2461535930633545,1.426051139831543
4119,19230N2,single,half,231,1e7,train,10.850903511047363,10.674213409423828
4120,19230N2,single,half,296,5e5,train,0.5873855948448181,0.6690125465393066
4121,19230N2,single,half,296,1e7,train,7.525422096252441,7.609696388244629
4122,19230N2,single,all,111,5e5,train,12.57969856262207,11.870687484741211
4123,19230N2,single,all,111,1e7,train,29.04526710510254,28.155229568481445
4124,19230N2,single,all,231,5e5,train,2.428398370742798,2.258763313293457
4125,19230N2,single,all,231,1e7,train,13.293331146240234,12.703044891357422
4126,19230N2,single,all,296,5e5,train,0.9539068341255188,1.0142512321472168
4127,19230N2,single,all,296,1e7,train,9.212491035461426,8.824207305908203
4128,19230N2,two,half,111,5e5,train,11.187432289123535,10.672197341918945
4129,19230N2,two,half,111,1e7,train,27.36962127685547,27.355674743652344
4130,19230N2,two,half,231,5e5,train,1.5602147579193115,1.6011719703674316
4131,19230N2,two,half,231,1e7,train,12.016050338745117,11.780535697937012
4132,19230N2,two,half,296,5e5,train,0.6890199780464172,0.8461694717407227
4133,19230N2,two,half,296,1e7,train,8.159043312072754,7.977684020996094
4134,19230N2,two,all,111,5e5,train,15.676898956298828,14.943387031555176
4135,19230N2,two,all,111,1e7,train,30.455533981323242,29.27936363220215
4136,19230N2,two,all,231,5e5,train,3.359760046005249,3.203464984893799
4137,19230N2,two,all,231,1e7,train,14.814779281616211,14.243879318237305
4138,19230N2,two,all,296,5e5,train,1.3692446947097778,1.1164827346801758
4139,19230N2,two,all,296,1e7,train,10.312821388244629,9.952910423278809
4140,19120N2,ori,,111,5e5,train,5.546637058258057,5.630160808563232
4141,19120N2,ori,,111,1e7,train,27.413578033447266,24.397802352905273
4142,19120N2,ori,,231,5e5,train,0.6323149800300598,0.5258235931396484
4143,19120N2,ori,,231,1e7,train,9.46483039855957,8.307062149047852
4144,19120N2,ori,,296,5e5,train,0.4008004367351532,0.571619987487793
4145,19120N2,ori,,296,1e7,train,6.411474704742432,5.548470497131348
4146,19120N2,single,half,111,5e5,train,0.0,-0.5008301734924316
4147,19120N2,single,half,111,1e7,train,0.0,0.8152503967285156
4148,19120N2,single,half,231,5e5,train,0.0,-0.1438312530517578
4149,19120N2,single,half,231,1e7,train,0.0,0.12848901748657227
4150,19120N2,single,half,296,5e5,train,0.0,0.08337879180908203
4151,19120N2,single,half,296,1e7,train,0.0,0.10786771774291992
4152,19120N2,single,all,111,5e5,train,0.0,0.3275589942932129
4153,19120N2,single,all,111,1e7,train,0.0,2.078610897064209
4154,19120N2,single,all,231,5e5,train,0.0,-0.22115421295166016
4155,19120N2,single,all,231,1e7,train,0.0,0.6978287696838379
4156,19120N2,single,all,296,5e5,train,0.0,-0.11514902114868164
4157,19120N2,single,all,296,1e7,train,0.0,0.23088359832763672
4158,19120N2,two,half,111,5e5,train,0.0,0.1493830680847168
4159,19120N2,two,half,111,1e7,train,0.0,1.2781062126159668
4160,19120N2,two,half,231,5e5,train,0.0,-0.1567997932434082
4161,19120N2,two,half,231,1e7,train,0.0,0.2441701889038086
4162,19120N2,two,half,296,5e5,train,0.0,-0.26849985122680664
4163,19120N2,two,half,296,1e7,train,0.0,0.025401592254638672
4164,19120N2,two,all,111,5e5,train,0.0,1.4103527069091797
4165,19120N2,two,all,111,1e7,train,0.0,2.1207385063171387
4166,19120N2,two,all,231,5e5,train,0.0,-0.08568239212036133
4167,19120N2,two,all,231,1e7,train,0.0,1.201744556427002
4168,19120N2,two,all,296,5e5,train,0.0,-0.07869577407836914
4169,19120N2,two,all,296,1e7,train,0.0,0.8295121192932129
4170,18033N2,ori,,111,5e5,train,7.353879928588867,6.182294845581055
4171,18033N2,ori,,111,1e7,train,27.116662979125977,23.534006118774414
4172,18033N2,ori,,231,5e5,train,0.7156080603599548,0.3449087142944336
4173,18033N2,ori,,231,1e7,train,9.484634399414062,8.342415809631348
4174,18033N2,ori,,296,5e5,train,0.4035877287387848,0.19345617294311523
4175,18033N2,ori,,296,1e7,train,6.1487884521484375,5.79028844833374
4176,18033N2,single,half,111,5e5,train,12.076354026794434,12.888346672058105
4177,18033N2,single,half,111,1e7,train,28.115262985229492,28.20445442199707
4178,18033N2,single,half,231,5e5,train,1.390493392944336,1.810378074645996
4179,18033N2,single,half,231,1e7,train,11.526070594787598,12.161985397338867
4180,18033N2,single,half,296,5e5,train,0.5936658978462219,0.7380986213684082
4181,18033N2,single,half,296,1e7,train,7.549872398376465,7.86219596862793
4182,18033N2,single,all,111,5e5,train,15.752110481262207,16.088470458984375
4183,18033N2,single,all,111,1e7,train,28.930051803588867,28.617197036743164
4184,18033N2,single,all,231,5e5,train,2.6066105365753174,3.1519837379455566
4185,18033N2,single,all,231,1e7,train,13.73146915435791,13.891300201416016
4186,18033N2,single,all,296,5e5,train,0.9406869411468506,1.3125267028808594
4187,18033N2,single,all,296,1e7,train,9.08023452758789,9.273256301879883
4188,18033N2,two,half,111,5e5,train,13.411736488342285,15.102505683898926
4189,18033N2,two,half,111,1e7,train,27.66109848022461,27.622472763061523
4190,18033N2,two,half,231,5e5,train,1.7457376718521118,2.415834426879883
4191,18033N2,two,half,231,1e7,train,11.972732543945312,13.119638442993164
4192,18033N2,two,half,296,5e5,train,0.6967440843582153,1.226362705230713
4193,18033N2,two,half,296,1e7,train,7.827736854553223,8.36081314086914
4194,18033N2,two,all,111,5e5,train,17.318702697753906,18.58389663696289
4195,18033N2,two,all,111,1e7,train,28.614986419677734,28.082870483398438
4196,18033N2,two,all,231,5e5,train,3.240589141845703,4.015185356140137
4197,18033N2,two,all,231,1e7,train,13.877269744873047,14.63649845123291
4198,18033N2,two,all,296,5e5,train,1.1722991466522217,1.569005012512207
4199,18033N2,two,all,296,1e7,train,9.258844375610352,10.244353294372559
4200,20543N2,ori,,111,5e5,train,5.429520606994629,5.140188217163086
4201,20543N2,ori,,111,1e7,train,20.166563034057617,21.917583465576172
4202,20543N2,ori,,231,5e5,train,0.48589223623275757,0.5963287353515625
4203,20543N2,ori,,231,1e7,train,6.581144332885742,7.918809413909912
4204,20543N2,ori,,296,5e5,train,0.27235147356987,0.3844590187072754
4205,20543N2,ori,,296,1e7,train,4.233436107635498,5.3010640144348145
4206,20543N2,single,half,111,5e5,train,8.059579849243164,7.480007171630859
4207,20543N2,single,half,111,1e7,train,19.445825576782227,20.296159744262695
4208,20543N2,single,half,231,5e5,train,0.8854524493217468,1.010533332824707
4209,20543N2,single,half,231,1e7,train,7.435597896575928,8.480826377868652
4210,20543N2,single,half,296,5e5,train,0.391542911529541,0.3489222526550293
4211,20543N2,single,half,296,1e7,train,4.765622615814209,5.626828670501709
4212,20543N2,single,all,111,5e5,train,9.521246910095215,9.612419128417969
4213,20543N2,single,all,111,1e7,train,19.35026741027832,20.691097259521484
4214,20543N2,single,all,231,5e5,train,1.1497681140899658,1.6506662368774414
4215,20543N2,single,all,231,1e7,train,8.021623611450195,9.310286521911621
4216,20543N2,single,all,296,5e5,train,0.45309051871299744,0.6954531669616699
4217,20543N2,single,all,296,1e7,train,5.041555404663086,6.2191009521484375
4218,20543N2,two,half,111,5e5,train,7.573166370391846,8.705848693847656
4219,20543N2,two,half,111,1e7,train,16.827648162841797,20.204917907714844
4220,20543N2,two,half,231,5e5,train,0.7228254675865173,1.2130746841430664
4221,20543N2,two,half,231,1e7,train,6.307027339935303,8.579764366149902
4222,20543N2,two,half,296,5e5,train,0.31874945759773254,0.4460906982421875
4223,20543N2,two,half,296,1e7,train,4.042494297027588,5.887578010559082
4224,20543N2,two,all,111,5e5,train,7.877096652984619,10.930194854736328
4225,20543N2,two,all,111,1e7,train,18.37151336669922,20.814102172851562
4226,20543N2,two,all,231,5e5,train,1.1837941408157349,2.1453332901000977
4227,20543N2,two,all,231,1e7,train,7.571673393249512,10.060613632202148
4228,20543N2,two,all,296,5e5,train,0.45235496759414673,0.8515911102294922
4229,20543N2,two,all,296,1e7,train,4.8985466957092285,6.729123592376709
4230,13120N2,ori,,111,5e5,train,4.230429649353027,4.981950759887695
4231,13120N2,ori,,111,1e7,train,22.75088119506836,24.00109100341797
4232,13120N2,ori,,231,5e5,train,0.531566858291626,0.6427407264709473
4233,13120N2,ori,,231,1e7,train,7.68751335144043,8.357309341430664
4234,13120N2,ori,,296,5e5,train,0.3325665593147278,0.2908806800842285
4235,13120N2,ori,,296,1e7,train,5.203943729400635,5.760701656341553
4236,13120N2,single,half,111,5e5,train,15.385722160339355,11.97514820098877
4237,13120N2,single,half,111,1e7,train,26.159337997436523,23.849042892456055
4238,13120N2,single,half,231,5e5,train,3.823897361755371,1.8725628852844238
4239,13120N2,single,half,231,1e7,train,13.04533576965332,10.469623565673828
4240,13120N2,single,half,296,5e5,train,1.6517839431762695,0.2392864227294922
4241,13120N2,single,half,296,1e7,train,9.062427520751953,6.877518653869629
4242,13120N2,single,all,111,5e5,train,21.856571197509766,14.933692932128906
4243,13120N2,single,all,111,1e7,train,28.768726348876953,23.585651397705078
4244,13120N2,single,all,231,5e5,train,6.233998775482178,3.259263038635254
4245,13120N2,single,all,231,1e7,train,17.30079460144043,12.403745651245117
4246,13120N2,single,all,296,5e5,train,2.1143367290496826,1.120626449584961
4247,13120N2,single,all,296,1e7,train,12.349248886108398,8.771478652954102
4248,13120N2,two,half,111,5e5,train,21.114238739013672,13.45495319366455
4249,13120N2,two,half,111,1e7,train,27.450525283813477,23.551422119140625
4250,13120N2,two,half,231,5e5,train,4.235991954803467,2.2549080848693848
4251,13120N2,two,half,231,1e7,train,15.350321769714355,11.538468360900879
