5517,6,,,,,,,,,
LCD,PLD,AGSA,Density,VF,dH,LNG-ANG_WC,ANG_WC,5bar,6bar,65bar
4.77594,4.10655,393.492,1.75746,0.5694,-14.5425489,208.84333,79.15226692,18.16761937,227.0109493,97.31988628
4.50015,3.80804,732.928,1.64999,0.534,-18.21379309,208.8051294,122.1049012,85.49752603,294.3026554,207.6024273
7.24848,7.00179,1638.6,0.962828,0.6114,-16.98030985,208.7548758,97.36487588,92.69921648,301.4540922,190.0640924
9.47366,7.57886,1909.88,0.818244,0.6376,-16.09725476,208.5395378,118.7622216,43.14452241,251.6840602,161.906744
10.61507,9.35673,1962.02,0.815931,0.6556,-22.4715515,208.3700073,119.8024557,69.173008,277.5430153,188.9754637
8.22766,7.29133,1849.06,1.01857,0.6196,-17.61050666,208.313655,100.8810294,56.9535414,265.2671964,157.8345708
8.13654,7.41946,1636.78,1.23579,0.6656,-15.4579755,208.2267093,121.5538761,58.99723941,267.2239487,180.5511155
7.68368,7.20536,1739.31,1.00037,0.631,-15.6490646,208.0661248,128.6630231,85.90676026,293.9728851,214.5697833
7.57949,6.81104,2422.55,0.890235,0.6646,-15.72263634,208.0483629,117.0815491,89.25196565,297.3003286,206.3335147
7.10231,5.27516,2387.7,0.883179,0.6378,-15.45299643,207.9190692,113.146865,71.27500061,279.1940698,184.4218656
9.11936,6.31963,1556.5,1.11347,0.6578,-13.07620388,207.9022011,111.2287453,38.34097301,246.2431741,149.5697183
10.13522,6.68232,2170.52,0.858555,0.6104,-17.63359178,207.8797477,113.2903155,67.87857125,275.758319,181.1688868
8.13737,7.41793,1666.45,1.22976,0.6726,-15.28198333,207.876531,121.9312365,59.30588104,267.182412,181.2371175
7.03754,5.53828,2461.07,0.930114,0.6592,-15.76683467,207.8603195,112.7387705,76.70888995,284.5692095,189.4476605
7.40162,5.12822,2469,0.935395,0.6746,-16.99558915,207.8408837,123.2950104,67.63812085,275.4790046,190.9331313
8.03491,5.51639,2345.31,0.911443,0.6604,-16.45892727,207.7121365,92.82860703,105.4540754,313.1662119,198.2826824
7.76009,5.17265,1981.85,1.0195,0.6252,-15.49530737,207.707136,104.2279054,72.72845379,280.4355898,176.9563591
6.66583,5.30803,2470.13,0.938373,0.6688,-16.37099327,207.6445257,114.3603063,87.33232482,294.9768505,201.6926311
6.35409,4.27067,928.894,1.16036,0.549,-18.48176967,207.5516682,63.34135016,22.39253015,229.9441983,85.73388031
10.2017,5.3119,2892.35,0.774012,0.6914,-14.68008197,207.4976391,126.3581269,80.31030014,287.8079392,206.668427
9.58037,5.48397,2206.2,0.89011,0.6542,-17.45024418,207.478334,123.8032833,65.99246105,273.470795,189.7957443
9.02256,7.15114,1927.51,0.917569,0.6346,-18.38899172,207.4107507,113.9041411,59.19546252,266.6062132,173.0996036
7.19383,5.44633,3265.37,0.766283,0.6548,-16.65862953,207.3345164,103.0637748,108.4053352,315.7398516,211.46911
8.90631,7.09895,1340.2,1.2857,0.6524,-14.09791194,207.2327297,113.1787984,47.22639647,254.4591262,160.4051948
9.3261,6.791,1387.02,1.20544,0.5642,-11.43824623,207.2103761,97.49243811,17.66262768,224.8730037,115.1550658
4.77323,4.07807,381.056,1.79667,0.5662,-15.86232111,207.1269878,95.43677831,24.78560216,231.91259,120.2223805
16.09028,3.85233,1720.83,1.0369,0.67,-18.77785953,207.0533098,113.2082231,90.81547619,297.868786,204.0236993
9.75224,7.03631,1764.27,0.882485,0.639,-17.36328122,206.9775484,113.1111268,67.23501827,274.2125667,180.3461451
10.15164,5.15951,1428.11,1.26924,0.6596,-14.84850787,206.8585033,105.3975817,51.85756462,258.7160679,157.2551464
8.26088,7.40668,2113.91,0.854534,0.6414,-14.52540237,206.8319284,124.0856143,66.22767327,273.0596017,190.3132876
10.9668,6.77359,1274.74,1.34773,0.6772,-21.31497042,206.7827444,109.9455235,51.79591969,258.5786641,161.7414432
6.65159,4.57304,1215.87,1.38205,0.5904,-14.84934466,206.6869548,109.3877129,46.85394954,253.5409044,156.2416624
8.41834,4.77784,1829.01,1.02358,0.626,-16.81478698,206.659074,109.7467351,78.33708821,284.9961622,188.0838233
9.5586,7.20173,1855.68,0.864162,0.6396,-16.88116995,206.5879502,113.6084714,60.58871931,267.1766695,174.1971907
8.83948,6.75629,1942.98,0.939688,0.6374,-17.63322371,206.5696457,118.1420586,71.78172344,278.3513691,189.9237821
6.30239,4.60575,2133.98,0.99242,0.6346,-14.93042706,206.5377346,119.3882608,45.83134952,252.3690841,165.2196103
5.90319,4.58543,2907.44,0.850194,0.6584,-18.53981908,206.3959898,106.9229772,77.92211631,284.3181061,184.8450935
6.1387,4.49344,2303.48,0.940059,0.6574,-16.82870203,206.245461,90.47610356,69.16731008,275.4127711,159.6434136
9.61717,7.1473,1781.09,0.879264,0.6478,-17.52551078,206.2278291,113.6640332,67.17034802,273.3981771,180.8343813
6.02152,4.9088,2392.52,1.04306,0.6576,-17.31613336,206.1861724,114.5978553,99.18990972,305.3760821,213.787765
6.71582,4.81933,2022.35,1.09675,0.6388,-15.86672742,206.1845758,109.6527675,78.8466526,285.0312284,188.4994201
8.1734,7.22847,1717.98,1.21949,0.6692,-15.97945297,206.1826716,115.2378416,58.11795327,264.3006249,173.3557949
13.61325,4.24685,1774.57,0.842116,0.6534,-16.90597098,205.999206,113.591845,50.14194828,256.1411543,163.7337933
6.99879,6.49457,1611.38,0.979768,0.5878,-18.31857681,205.9855317,87.04448192,103.0892782,309.0748099,190.1337601
9.93245,5.52954,1566.39,1.05018,0.6486,-17.30232477,205.9838281,114.1116589,75.17632908,281.1601572,189.287988
4.7279,3.83843,1519.72,1.03019,0.5608,-17.47746012,205.9598141,122.610661,44.99044233,250.9502564,167.6011033
8.05462,5.1792,2494.21,0.833153,0.6418,-16.55138155,205.925104,110.1736431,90.66042994,296.585534,200.8340731
6.80411,4.91458,3120.72,0.777083,0.6814,-17.08865082,205.8316848,113.2876048,81.88452578,287.7162106,195.1721306
11.39486,4.3226,1505.31,0.949126,0.6636,-20.89903824,205.8022938,119.1254996,66.29877759,272.1010714,185.4242772
7.4772,6.20805,2432.06,0.784087,0.6546,-15.10472735,205.7947704,114.1749529,69.74623021,275.5410006,183.9211831
7.26111,4.49108,1565.48,1.17019,0.6072,-16.16116896,205.7675901,117.7368005,67.25578537,273.0233754,184.9925858
8.09472,7.35206,1614.99,1.24694,0.6576,-15.40331937,205.7216787,118.4007724,58.05466912,263.7763478,176.4554415
10.28405,5.66029,1640.12,0.907624,0.6758,-15.89157994,205.6361073,132.77283,93.28150716,298.9176144,226.0543372
11.72543,11.19673,1974.24,0.847503,0.6882,-15.72177174,205.6150951,116.9523668,50.58999215,256.2050873,167.5423589
7.07527,5.39947,2806.02,0.842522,0.7084,-12.3487172,205.6129423,112.9814466,28.51801694,234.1309592,141.4994635
6.94577,6.48704,1763.93,1.01181,0.629,-15.9770125,205.5444604,97.96279509,86.25697354,291.801434,184.2197686
8.11684,7.23133,1621.04,1.24691,0.6644,-15.44752714,205.5077663,120.3578769,58.20262626,263.7103925,178.5605032
8.41938,5.49258,1851.63,1.03412,0.6428,-14.80937936,205.4465882,121.8052024,59.04991241,264.4965006,180.8551148
7.10725,6.52666,1701.13,0.948868,0.6014,-17.64595085,205.4115572,94.58934257,100.9447796,306.3563368,195.5341222
10.48182,8.62306,1538.76,0.830416,0.6236,-13.2118056,205.3213062,100.315275,29.34550063,234.6668068,129.6607756
8.17701,3.85924,1337.62,1.11826,0.578,-20.13059898,205.234849,70.8538524,56.29406627,261.5289152,127.1479187
7.20254,4.1628,2226.26,0.886931,0.6382,-17.59833146,205.116169,101.1535445,75.83335625,280.9495253,176.9869008
8.4539,5.80719,2314.69,0.806367,0.644,-15.88631256,204.9707353,106.4728871,61.10129737,266.0720327,167.5741845
7.7679,4.64075,2057.19,0.97417,0.6464,-15.69611756,204.9292488,118.5230915,78.76241649,283.6916652,197.285508
7.3635,4.07388,1275.62,1.22764,0.6092,-15.15902465,204.9253082,87.95360022,44.74785248,249.6731607,132.7014527
5.53716,4.24775,2114.75,1.26647,0.7138,-10.27768332,204.9064875,82.07342533,11.377571,216.2840585,93.45099634
7.10434,4.41446,3109.67,0.83655,0.663,-17.22262651,204.8901887,116.396763,90.86588179,295.7560705,207.2626448
12.9835,12.22348,2055.94,0.782876,0.6462,-20.06047342,204.8873111,106.4826527,59.47586754,264.3631786,165.9585203
7.38286,7.11841,1606.55,0.965482,0.6096,-17.09187509,204.7994223,91.35583285,88.0596034,292.8590257,179.4154362
7.09944,5.34059,2497.37,0.893388,0.6764,-16.69993163,204.7282507,108.0878995,84.43994754,289.1681982,192.527847
30.70055,30.14408,3192.07,0.362219,0.82,-14.14302077,204.64578,105.0550272,23.29711794,227.9428979,128.3521452
7.08547,5.79444,2095.49,0.976074,0.6658,-16.08375974,204.6093476,122.3856914,95.41192909,300.0212767,217.7976205
6.97684,4.55031,2641.49,0.806536,0.6532,-16.35460719,204.4970754,125.3039031,81.20738817,285.7044635,206.5112913
5.06643,4.39448,955.354,2.67676,0.6308,-12.08279024,204.4856926,116.1816013,22.50508369,226.9907763,138.686685
7.36621,7.1125,1619.29,0.965299,0.6096,-17.11602745,204.4372326,91.36417792,90.14030152,294.5775341,181.5044794
9.24219,8.76145,1550.23,0.965643,0.6422,-16.05393095,204.4046671,121.4439278,67.74018674,272.1448539,189.1841145
6.38142,4.3971,1835.65,1.32305,0.7024,-9.766580793,204.3868625,78.91778601,10.6966858,215.0835483,89.61447181
7.07433,6.89369,1667.59,0.955162,0.6076,-17.78225237,204.2954432,97.20807144,104.102685,308.3981282,201.3107564
9.02799,5.29308,2112.53,0.961699,0.6624,-17.83226557,204.0597907,109.6684909,85.08055354,289.1403443,194.7490444
12.16892,10.28856,1431.82,1.07643,0.6416,-17.67938984,203.9143286,96.3026603,43.48313277,247.3974614,139.7857931
8.62906,4.33786,1495.48,1.28033,0.6336,-16.32489389,203.7937693,112.6343366,94.72264163,298.5164109,207.3569782
9.17673,8.30352,1594.05,1.04661,0.6532,-19.32045852,203.692371,107.0354522,67.89167341,271.5840444,174.9271256
9.88279,8.82764,2044.3,0.758162,0.642,-15.65195809,203.6632881,118.8725783,70.68371683,274.3470049,189.5562952
11.6148,4.31195,593.364,2.54245,0.575,-14.88756229,203.6472754,96.17822011,33.26192514,236.9092005,129.4401452
8.09581,6.09927,3096.04,0.734825,0.6682,-16.29159825,203.5690784,120.0490784,80.18480523,283.7538836,200.2338836
10.15665,8.69102,1383.24,1.04044,0.655,-13.36052836,203.5625906,90.63665711,21.29376559,224.8563562,111.9304227
12.30989,12.16771,1121.5,0.998919,0.582,-13.79170173,203.3156105,103.2380975,35.34555046,238.6611609,138.5836479
10.78647,9.46825,1249.03,1.0639,0.569,-13.93126315,203.2511823,110.5293801,42.60735848,245.8585407,153.1367386
9.61156,4.28121,2596.89,0.793146,0.6878,-17.0672001,203.1543997,106.7526228,58.75785208,261.9122517,165.5104748
8.32489,6.77668,2266.71,0.861017,0.6712,-14.88206354,202.945181,112.000058,51.94009016,254.8852712,163.9401481
7.35887,7.1334,1619.23,0.964937,0.6116,-17.10381382,202.9002295,91.95371097,91.99175824,294.8919877,183.9454692
14.45022,4.7705,2038.95,0.856607,0.6596,-18.05423501,202.8878688,119.0689695,69.24565092,272.1335197,188.3146204
11.27344,4.5108,1494.4,0.979267,0.6638,-20.93746361,202.8748311,119.4334817,71.90636793,274.781199,191.3398496
6.66763,4.36115,2229.2,1.04515,0.6722,-17.20117792,202.8722943,110.5734798,108.0137507,310.886045,218.5872306
7.01984,6.76477,1647.3,0.978971,0.5868,-18.21412143,202.80878,93.63026029,108.6381386,311.4469186,202.2683989
6.72543,4.28901,2101.63,1.05647,0.6376,-17.38898284,202.7265376,98.91528514,91.76579541,294.492333,190.6810805
12.18158,10.30707,1426.62,1.07643,0.6376,-17.81991961,202.6613183,96.20386926,42.52104275,245.182361,138.724912
8.17522,6.25474,1661.75,1.00629,0.6166,-16.11939989,202.318149,109.9757773,61.5984249,263.9165739,171.5742022
8.36436,7.46218,1836.14,0.977066,0.6406,-16.05425007,202.2741394,118.0590492,94.8172284,297.0913678,212.8762776
10.54661,10.45745,1532.3,0.882268,0.655,-12.78244094,202.2482887,105.767655,31.72975748,233.9780462,137.4974124
9.52504,4.72038,1419.06,1.26402,0.654,-14.18541483,202.2046442,112.9476957,49.26742542,251.4720696,162.2151212
7.35028,7.12879,1629.84,0.963076,0.6114,-17.01988317,202.1601023,99.54996373,91.56889146,293.7289938,191.1188552
20.18098,6.8654,1139.26,0.883011,0.6154,-22.5070197,201.8623729,102.132214,60.10764666,261.9700196,162.2398607
9.16485,6.64251,1410.47,1.11428,0.625,-21.25648577,201.8427341,115.6216844,94.08969076,295.9324248,209.7113751
7.09727,4.39477,2230.66,0.950443,0.6374,-16.21127129,201.8044472,114.3447454,82.34596947,284.1504167,196.6907148
7.23193,5.49922,2494.95,0.857312,0.6398,-15.23736212,201.7588173,111.6764538,71.88914231,273.6479596,183.5655961
7.85983,4.2994,1031.17,1.05112,0.6054,-19.6980635,201.7451427,90.08662595,87.80031553,289.5454582,177.8869415
5.68191,5.17685,1460.97,1.29989,0.6252,-18.18490836,201.7146956,80.82302947,90.17782053,291.8925161,171.00085
7.95861,4.28414,1019.6,1.05221,0.6064,-19.48499995,201.7089975,86.59244073,89.21155748,290.920555,175.8039982
5.23309,4.44144,1185.72,2.23497,0.6472,-12.50808888,201.7010968,124.8872965,30.94028669,232.6413835,155.8275832
9.39066,7.30655,1680.51,1.12702,0.6384,-16.485454,201.6539453,120.7675424,79.22095048,280.8748958,199.9884929
7.6136,7.16835,1446.03,1.27683,0.6334,-13.94869934,201.640888,113.5863654,46.63567725,248.2765652,160.2220427
6.08901,5.09508,2500.19,0.93229,0.6512,-15.74579132,201.6063052,125.292801,90.07333192,291.6796371,215.366133
11.6643,6.15098,1354.07,1.20476,0.6028,-10.46132453,201.4465358,98.01941202,16.07424147,217.5207773,114.0936535
6.77242,6.39006,1539.38,1.04905,0.6148,-16.22582452,201.4388325,86.27671445,75.41081962,276.8496521,161.6875341
5.815,4.76876,3641.46,0.737304,0.6944,-15.4527668,201.2258947,126.6334418,88.13912227,289.3650169,214.7725641
6.74228,5.52931,1708.06,1.23822,0.6464,-14.67985088,201.0840347,112.3042473,69.19095532,270.2749901,181.4952026
6.66878,5.26481,2687.35,0.823111,0.6464,-15.9112235,200.967845,110.5152546,75.36368774,276.3315327,185.8789423
10.25144,8.68741,1685.99,0.847968,0.6438,-23.25267531,200.8908061,110.5103372,71.52110376,272.4119098,182.0314409
8.03748,6.22623,1758.52,1.08776,0.6308,-15.97254005,200.8367753,105.4664493,76.23231815,277.0690934,181.6987675
6.87071,6.41176,1798.25,1.00146,0.6308,-15.88538977,200.7723782,94.92739197,83.45241208,284.2247902,178.379804
6.88265,5.7276,1793,1.02354,0.6172,-16.32263193,200.7547159,81.82054606,79.59746612,280.3521821,161.4180122
6.74837,6.3776,1529.25,1.05651,0.6178,-16.47670903,200.4886536,81.31283879,80.90587532,281.3945289,162.2187141
10.02149,8.19038,1532.28,0.846676,0.6136,-13.53630192,200.3278016,97.02992471,30.90558648,231.233388,127.9355112
6.37556,5.47534,2386.34,1.03259,0.6836,-17.45734224,200.1546196,113.7782372,101.2138776,301.3684972,214.9921148
8.26869,5.10695,3286.83,0.739009,0.6872,-17.51210164,200.0793052,112.0086378,81.51400054,281.5933057,193.5226383
7.68408,4.67009,1668.03,1.19851,0.6332,-15.54246497,199.899593,123.8337262,71.89575015,271.7953432,195.7294764
5.97505,5.0342,2579.42,0.92739,0.666,-15.8146044,199.8798017,125.4128694,90.4024718,290.2822735,215.8153412
4.84717,4.36591,623.859,1.73201,0.576,-17.11650277,199.8141211,87.69583227,33.05145208,232.8655732,120.7472843
7.38658,7.1188,1610.69,0.965403,0.6116,-17.15755219,199.5795165,86.74111591,90.87255157,290.4520681,177.6136675
8.35999,7.36684,1814.52,1.01133,0.6542,-16.26622005,199.538793,116.8955816,98.87351633,298.4123094,215.769098
7.53238,5.74054,1837.54,1.07363,0.6478,-15.94728865,199.4781272,111.9857219,84.70082776,284.1789549,196.6865496
9.32796,8.05126,1759.1,0.931594,0.6392,-17.0888626,199.4708032,116.178376,65.52617383,264.996977,181.7045498
7.39406,7.16617,1599.05,0.965634,0.61,-17.10785147,199.4303276,93.07440094,91.21989767,290.6502253,184.2942986
7.91312,4.47781,1126.98,1.01651,0.6102,-19.11278636,199.4104204,108.7245335,85.0113436,284.421764,193.7358771
7.98565,4.30911,1025.11,1.05688,0.606,-19.65856358,199.4074495,85.80944849,88.989321,288.3967705,174.7987695
4.78325,3.91982,1541.91,1.01421,0.5504,-18.27609865,199.2858591,116.5759044,55.7021914,254.9880505,172.2780958
7.63035,5.01799,3108.79,0.779987,0.664,-17.59558677,199.2625938,116.8238936,84.15825945,283.4208533,200.9821531
8.41883,6.8178,1746.73,0.985883,0.628,-19.6513931,199.1192211,114.8862528,57.86219482,256.9814159,172.7484476
11.24724,4.61592,2231.49,0.90948,0.643,-22.45929686,198.9722358,110.7434777,108.9280066,307.9002423,219.6714843
7.99773,5.07183,2298.44,0.876448,0.6512,-15.91749952,198.9276072,117.3238834,71.03271474,269.960322,188.3565982
12.58623,3.83818,1385.38,1.13522,0.6588,-13.07571284,198.7746666,115.6332724,39.29786548,238.0725321,154.9311379
7.9102,4.40759,1040.23,1.05143,0.5964,-19.83684794,198.6816731,90.53509598,89.72958125,288.4112544,180.2646772
4.72449,3.84654,1556.78,1.03535,0.5846,-17.39305926,198.6152712,116.2700991,39.29723785,237.912509,155.567337
9.85685,9.29464,1229.96,1.10591,0.5664,-15.61837136,198.5638968,106.5182813,65.09848022,263.6623771,171.6167616
7.15155,5.9255,1310.4,1.37968,0.6074,-16.14825446,198.4731325,96.02007613,82.98314799,281.4562804,179.0032241
8.2616,4.77363,2406.66,0.841576,0.6562,-15.96796778,198.436997,104.6321025,92.34351469,290.7805117,196.9756172
10.10622,8.60837,1745.28,0.871632,0.6404,-15.8770965,198.3942152,108.0067517,60.19061927,258.5848344,168.197371
11.10158,4.24208,2066.36,0.888209,0.6498,-16.7217694,198.3408497,114.4079546,90.00015776,288.3410074,204.4081124
5.14127,4.23557,1108.51,2.30609,0.6426,-13.05233258,198.3204037,123.9362644,32.07384797,230.3942517,156.0101123
6.2924,4.02189,1463.44,1.33234,0.6146,-18.40451882,198.2859485,105.1415851,78.37667564,276.6626242,183.5182607
7.03622,3.75437,1874.17,0.977205,0.6154,-15.99393561,198.2815198,94.93552041,57.86374691,256.1452667,152.7992673
6.7707,4.89287,1842.48,1.04711,0.6426,-16.14224399,198.1695315,89.120506,72.32714417,270.4966756,161.4476502
4.55228,3.8726,717.327,1.6515,0.5308,-18.89090472,198.1053436,115.7827401,94.76285298,292.8681966,210.545593
10.82145,10.4749,1414.52,1.13595,0.6172,-20.58692128,198.0690378,119.9253043,84.32662404,282.3956618,204.2519284
7.36491,5.39556,2588.04,0.881378,0.6498,-17.38465261,197.9068934,122.031733,72.53741314,270.4443065,194.5691462
6.11311,4.49275,3091.21,0.785206,0.6562,-17.35381818,197.7708315,106.7977025,100.2203303,297.9911618,207.0180328
7.02034,6.52714,1701.85,0.96948,0.609,-17.88512887,197.7707041,94.37781106,112.1222539,309.892958,206.500065
4.79076,3.93215,1505.43,1.01704,0.567,-17.42157286,197.7380119,122.049268,48.32050967,246.0585216,170.3697777
6.65254,3.96942,1580.26,1.11682,0.6122,-18.55434311,197.7008011,102.7307409,75.44989848,273.1506995,178.1806394
12.26016,8.11803,1944.66,0.845073,0.644,-19.22707069,197.5014843,100.9488988,55.87244448,253.3739288,156.8213432
8.33734,7.34032,1992.16,0.888945,0.637,-16.0081585,197.4235463,107.3090248,62.07852326,259.5020696,169.3875481
7.58377,5.1021,3558.48,0.720299,0.6962,-16.97587246,197.3981652,119.6059833,81.34043347,278.7385987,200.9464168
4.8017,3.95118,1533.95,1.02025,0.5802,-17.52976833,197.3671421,120.6987179,50.53438049,247.9015226,171.2330984
7.32298,5.66775,1878.78,1.18063,0.6574,-16.14005545,197.3540821,105.6675658,103.7968318,301.1509139,209.4643976
7.22845,6.88703,2373.83,0.852646,0.6572,-15.07758455,197.3058693,116.7449826,68.72168991,266.0275592,185.4666725
9.60657,5.98069,2230.22,0.905097,0.6632,-15.62400156,197.267585,114.8854542,76.31584663,273.5834316,191.2013008
7.95789,5.70379,1836.36,1.02105,0.6212,-16.63221809,197.1968607,103.4292424,70.97922114,268.1760819,174.4084635
37.52571,19.54108,6088.87,0.164116,0.9304,-6.854484837,197.0975186,110.2742126,10.17477242,207.272291,120.448985
29.73511,11.96997,3073.15,0.466941,0.843,-16.2177466,197.0843537,102.5615619,21.62982921,218.7141829,124.1913911
7.87003,7.35,1780.72,0.987944,0.6412,-15.54938271,197.0417904,127.231651,86.2268817,283.2686721,213.4585327
10.73826,7.62781,1116.06,1.29738,0.6378,-13.95131204,197.0362797,107.9445215,35.77402924,232.8103089,143.7185508
7.03379,5.33899,1932.65,1.07778,0.6328,-14.13843839,196.9206515,121.3590459,64.60576979,261.5264212,185.9648157
9.96795,8.48591,1812.81,0.966412,0.633,-16.50659121,196.8348348,111.3159725,71.73674134,268.5715761,183.0527139
6.72492,5.5633,1705.98,1.24692,0.644,-14.67569194,196.7760161,111.4935321,68.68209242,265.4581086,180.1756245
8.47974,5.36674,2045.13,0.984083,0.6646,-15.81801065,196.7231671,106.7392308,68.0562445,264.7794116,174.7954753
6.97207,5.82661,1821.49,0.933596,0.6474,-15.09326823,196.6551055,95.82641261,54.23131393,250.8864194,150.0577265
7.33926,6.28305,2108.5,0.91185,0.6474,-15.76423611,196.5117385,111.6881352,63.28748472,259.7992232,174.9756199
6.28616,4.28799,2139.64,1.09832,0.6626,-14.03598911,196.4497719,110.0112169,32.7960347,229.2458066,142.8072516
7.20985,4.99864,3227.93,0.754372,0.675,-17.44886975,196.3871906,110.6050798,72.01886329,268.4060539,182.623943
10.36311,10.23127,1498.37,0.890303,0.6478,-12.85366335,196.3868904,104.8959988,31.26235014,227.6492405,136.1583489
7.34688,6.90533,1703.32,0.98047,0.606,-18.22074512,196.3029011,104.7073328,120.2723555,316.5752566,224.9796883
8.35438,6.74513,1298.27,1.25512,0.6082,-17.25393384,196.2833266,100.4524048,88.13468202,284.4180086,188.5870868
9.80611,5.23388,1980.84,0.869727,0.6458,-25.70799216,196.1616184,92.48822668,75.17703815,271.3386566,167.6652648
10.90949,3.96313,2111,0.997777,0.6492,-23.18561606,196.1118987,121.4419128,103.4759823,299.587881,224.9178951
10.77303,6.68088,1240.92,1.37229,0.672,-21.74072634,196.0942783,109.7149034,53.49037688,249.5846552,163.2052803
11.96892,11.06718,1648.51,0.836902,0.6404,-19.47807254,195.9900612,110.0989885,49.74978288,245.7398441,159.8487714
17.01643,5.47286,1148.92,1.15485,0.6344,-18.84553728,195.9087044,93.21159823,38.20166338,234.1103678,131.4132616
14.50531,14.42018,1352.66,0.957604,0.635,-19.88508093,195.8906415,103.1171648,66.91368873,262.8043302,170.0308535
9.48905,5.22989,2001.3,0.968985,0.6678,-19.80975613,195.5612533,107.7263736,89.33806428,284.8993176,197.0644379
8.96483,7.98484,1513.27,1.07697,0.6138,-17.78557379,195.4804613,107.3035417,80.79676733,276.2772287,188.100309
6.69512,4.41339,2551.27,0.85516,0.6858,-18.71117679,195.3451157,112.0955483,82.95255634,278.297672,195.0481046
5.93474,4.94123,1997.73,1.12209,0.5918,-16.93291797,195.1292026,100.1946694,69.88381488,265.0130175,170.0784843
10.7777,6.68804,1247.54,1.37281,0.6828,-21.64965312,195.0360361,108.6607974,54.42247893,249.4585151,163.0832763
9.40759,5.32796,2098.42,0.921844,0.6492,-18.09860214,194.9155122,122.9354465,71.81257532,266.7280875,194.7480218
7.14318,5.33077,2400.79,0.951674,0.6486,-17.60963479,194.7886182,123.5586904,80.29294708,275.0815652,203.8516374
9.99333,8.10197,2225.28,0.81142,0.6764,-15.80946942,194.7345555,117.6298441,51.72913624,246.4636917,169.3589804
13.09413,8.91308,757.536,1.58299,0.6196,-24.56241128,194.69873,83.08768453,36.21200423,230.9107342,119.2996888
9.12551,3.7795,1524.17,1.17123,0.6208,-16.78126979,194.6921483,136.3673061,93.14429781,287.8364461,229.5116039
9.74723,4.32378,2621.22,0.807529,0.6822,-16.86826146,194.6695913,109.7343989,60.05258681,254.7221781,169.7869857
9.42427,4.27216,1610.56,0.982453,0.6066,-19.99958077,194.6587267,119.8603694,70.96958534,265.628312,190.8299547
13.10841,3.92348,2137.62,0.806398,0.6526,-18.93811369,194.5213944,101.4570377,72.81556977,267.3369641,174.2726075
7.09566,6.68383,1921.64,0.981177,0.6114,-14.9879275,194.4535096,109.2121752,62.83149371,257.2850033,172.0436689
9.33807,8.65245,1185.45,1.33968,0.6278,-16.3004157,194.380117,97.5746585,103.4240186,297.8041356,200.9986771
7.39622,7.0927,1593,0.96527,0.6086,-17.13739554,194.3515966,87.34341381,87.58293197,281.9345286,174.9263458
7.12232,4.94837,2877.3,0.851796,0.6816,-16.93560669,194.2667188,115.877774,95.21821295,289.4849318,211.0959869
8.85312,4.24768,1684.3,0.848051,0.631,-16.29690756,194.2588202,98.11009946,49.58278693,243.8416071,147.6928864
5.70656,4.20407,1368.48,1.37248,0.6602,-12.81881095,194.2527929,104.3466211,23.54766375,217.8004566,127.8942848
8.55224,6.29163,2181.62,0.84726,0.653,-15.40230746,194.2259882,115.2720806,73.49054254,267.7165307,188.7626231
6.25497,5.54187,3305.38,0.800117,0.7046,-14.75043714,194.2152112,119.5754511,83.4877528,277.702964,203.0632039
9.15011,7.4108,1730.09,0.889985,0.5804,-20.16304871,194.1719442,111.6849442,55.51465358,249.6865978,167.1995977
8.37909,6.69323,1310.04,1.32806,0.6402,-14.45755043,194.0245605,104.2021202,50.18543126,244.2099917,154.3875515
7.44729,5.70388,2449.91,0.883784,0.6614,-20.1354167,193.9651747,108.7488337,82.92167219,276.8868469,191.6705059
6.49397,4.91046,2882.82,0.80813,0.6602,-16.73279738,193.9051973,109.8158289,95.89065366,289.7958509,205.7064826
9.62612,6.21746,1838.25,0.927119,0.6464,-15.83811194,193.8837802,103.0869563,41.26998616,235.1537664,144.3569425
8.44954,6.53826,1846.51,0.954159,0.643,-15.02986105,193.8728642,106.3122708,60.74107492,254.6139391,167.0533458
7.43156,7.13669,1592.26,0.965551,0.6112,-17.11698933,193.8430733,89.06305142,88.16311964,282.0061929,177.2261711
8.23696,4.75331,2391,0.84105,0.6542,-15.95654974,193.7782079,104.4450732,90.17424889,283.9524568,194.6193221
8.73473,6.34609,1327.09,1.3133,0.6462,-14.34836014,193.6958218,107.6818617,51.25964695,244.9554687,158.9415086
7.50874,4.26843,2656.54,0.807576,0.6264,-17.37555326,193.6940062,115.9643882,104.5416042,298.2356104,220.5059923
6.71193,5.19255,2503.38,1.00366,0.6472,-16.14762902,193.6916174,101.1192982,90.09189832,283.7835158,191.2111966
10.76753,6.65722,1238.34,1.36537,0.6754,-21.67264579,193.5599171,109.2868485,53.46869273,247.0286098,162.7555413
9.27008,8.60913,973.727,1.12073,0.5796,-14.07514328,193.4275632,81.36683678,32.1405649,225.5681281,113.5074017
9.54644,3.79759,1397.64,0.939751,0.6238,-17.69339481,193.3723047,113.3190819,88.27765689,281.6499616,201.5967388
4.99758,4.16066,857.098,2.73182,0.6236,-12.36715537,193.2201307,114.9609997,24.44676679,217.6668975,139.4077665
15.32957,4.28733,1711.14,0.82417,0.6424,-17.9847546,193.1651095,98.11251044,36.23636156,229.4014711,134.348872
9.22988,5.76129,2238.66,0.797235,0.64,-16.76920086,193.105173,111.933079,68.80024544,261.9054185,180.7333245
