IP,EA,HomoLumoGap,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,VSA_EState1,HeavyAtomCount,NumHeteroatoms,MolLogP,MolMR,fr_halogen,SPS,LF,GWP
0.40263497,-0.06753868,0.29848,11.06404321,11.06404321,0.12345679,-1.37808642,0.458700602,15,116.95,113.926,115.9595837,32,0.186425084,-0.228669933,0.228669933,0.186425084,1.8,2,2,35.49862431,10.90676107,1.905118413,-1.806491328,1.961332032,-1.843225653,6.267419407,0.47881549,1.378783493,2.539538861,21.60964047,4.28445705,2.418350469,3.930208361,2.27005561,1.111945313,2.082903577,0.54538866,1.327559279,0.51,9.651484454,5.51,2.73172949,4.51,39.876261,11.06404321,5,3,1.7596,21.469,3,15,0.056904851,1.668385917
0.446135934,-0.135497046,0.39126,11.15740741,11.15740741,3.981481481,-5.436342593,0.504713638,16.33333333,152.037,150.021,152.0060694,56,0.424856607,-0.231020929,0.424856607,0.231020929,0.888888889,1.222222222,1.222222222,19.41838269,10.39027675,2.459297545,-2.090080882,2.2652554,-2.303690684,4.665511251,-0.211058086,1.61517131,3.877604669,82.79398752,7.654700538,3.922487376,3.922487376,3.854059275,1.843608848,1.843608848,1.277831244,1.277831244,-0.42,50.07031062,8.58,2.447393905,2.57161876,46.46234767,65.35069444,9,6,2.1519,16.955,6,16.33333333,1.056904851,3.176091259
0.425523876,-0.137884465,0.38037,11.14814815,11.14814815,3.296296296,-3.574074074,0.505330256,12,134.047,131.023,134.0154912,50,0.274533454,-0.234796904,0.274533454,0.234796904,0.625,0.875,0.875,19.29804839,10.42146546,2.284365652,-2.01831271,2.125474448,-2.202616682,4.5866132,-0.045608291,1.640336065,3.464226847,52.69412205,6.732050808,3.621873173,3.621873173,3.553418013,1.757756118,1.757756118,1.113336256,1.113336256,-0.35,39.36806555,7.65,2.837176317,2.087524029,42.29681227,54.44444444,8,5,1.8547,16.904,5,12,0.505149978,2.40654018
0.44230689,-0.180812396,0.41552,10.40740741,10.40740741,3.481481481,-3.481481481,0.440050679,11,102.03,100.014,102.0092629,38,0.29776503,-0.203943204,0.29776503,0.203943204,0.666666667,0.833333333,0.833333333,19.3187069,10.76843026,2.150139228,-1.888101818,2.03682527,-2.022547994,4.349756594,-0.027840005,1.360964047,2.993497243,26.52932501,5.154700538,2.66655843,2.66655843,2.64273441,1.206204894,1.206204894,0.66890985,0.66890985,-0.28,13.60964047,5.72,1.996346032,1.988817204,31.76633475,41.62962963,6,4,1.5166,12.008,4,11,1,3.100370545
0.443660829,-0.158507004,0.41983,11.32928241,11.32928241,2.282407407,-5.351342593,0.573247548,15.9,168.036,166.02,168.000984,62,0.524722985,-0.250772239,0.524722985,0.250772239,1,1.4,1.5,19.42323444,10.71052681,2.37046188,-2.094831465,2.215037458,-2.25201031,4.431219826,-0.373251205,1.599818237,3.684241107,97.65627611,8.36180732,4.330735667,4.330735667,4.327185822,1.994760119,1.994760119,1.249204796,1.249204796,-0.46,75.19145712,9.54,3.087489501,4.421922239,51.5758929,68.14150463,10,7,2.0835,18.04,6,15.9,0.954242509,3.100370545
0.448141575,-0.168001068,0.43359,10.82638889,10.82638889,2.006944444,-4.728009259,0.481994214,12.75,134.047,131.023,134.0154912,50,0.394053645,-0.21015442,0.394053645,0.21015442,1.125,1.5,1.5,19.41371597,10.44240058,2.312641916,-2.01812541,2.224737578,-2.115568935,4.497414188,-0.158013131,1.210810026,3.388924101,62.56425892,6.78445705,3.674279415,3.674279415,3.416502219,1.765184171,1.765184171,1.210387032,1.210387032,-0.35,23.0053905,7.65,2.279627641,5.65,42.29681227,54.10069444,8,5,2.2039,16.676,5,12.75,0.897627091,2.983175072
0.437768714,-0.17073717,0.40601,10.38888889,10.38888889,1.527777778,-2.782407407,0.447750359,9.6,84.04,81.016,84.01868476,32,0.266051936,-0.244830022,0.266051936,0.244830022,1.4,1.6,1.6,19.28506873,10.82593024,1.94526302,-1.782012143,1.881947254,-1.879084148,4.234128119,0.112881382,1.378783493,2.539538861,18.85475297,4.28445705,2.418350469,2.418350469,2.27005561,1.111945313,1.111945313,0.54538866,0.54538866,-0.21,9.651484454,4.79,2.053852243,3.79,27.60079935,31.14351852,5,3,1.221,11.979,3,9.6,0.556302501,2.561101384
0.395412296,-0.159027348,0.35736,10.51388889,10.51388889,1.027777778,-2.560185185,0.480177091,9.6,82.049,78.017,82.02302119,32,0.260805963,-0.390444975,0.390444975,0.260805963,1.6,1.8,1.8,19.27980352,10.79314557,1.923239067,-1.810628787,1.841268754,-1.93789067,4.224330757,0.069964988,1.378783493,2.539538861,21.60964047,4.28445705,2.487599592,2.487599592,2.27005561,1.160911837,1.160911837,0.573659496,0.573659496,-0.18,9.651484454,4.82,2.081780105,3.82,28.2294977,21.02777778,5,3,0.2438,13.0898,2,9.6,-0.777283529,0.790988475
0.42061607,-0.137700317,0.38777,11.61041667,11.61041667,1.951875,-5.956458333,0.635359768,14,200.053,197.029,200.0072123,74,0.482465822,-0.307212328,0.482465822,0.307212328,1,1.416666667,1.666666667,19.43021809,10.57861481,2.592672048,-2.182349624,2.358172912,-2.397055359,4.634392631,-0.394607642,1.810364812,4.050917999,138.8320272,9.991563832,5.338456652,5.338456652,5.166502219,2.532394533,2.532394533,1.716624843,1.716624843,-0.53,193.7090349,11.47,3.461460988,3.244738766,62.10637042,81.61490741,12,8,2.4232,22.958,7,14,0.826074803,2.983626287
0.412228567,-0.139451699,0.38723,11.60115741,11.60115741,1.697083333,-4.781319444,0.604807305,13.09090909,182.063,178.031,182.0166341,68,0.4161865,-0.309950186,0.4161865,0.309950186,1.090909091,1.545454545,1.818181818,19.32780133,10.61905648,2.422997501,-2.140822672,2.238294124,-2.314589523,4.544946002,-0.307886952,1.83560851,3.729270365,113.1499106,9.068914101,5.037842448,5.037842448,4.859877892,2.440558739,2.440558739,1.564586986,1.564586986,-0.46,150.5198978,10.54,3.795131139,4.072672131,57.94083502,70.65814815,11,7,2.126,22.907,6,13.09090909,0.77815125,2.919601024
0.421283431,-0.159982744,0.39895,10.94013889,10.94013889,1.59375,-4.947986111,0.544942567,12.66666667,150.046,147.022,150.0104058,56,0.522205158,-0.28590682,0.522205158,0.28590682,1.222222222,1.666666667,1.777777778,19.42259823,10.76784985,2.297617035,-2.043155572,2.161529529,-2.174060975,4.338796954,-0.331857966,1.593854897,3.28071084,76.76251764,7.491563832,4.082527706,4.082527706,3.916502219,1.90443006,1.90443006,1.147830283,1.147830283,-0.39,51.00335669,8.61,2.953634879,7.61,47.4103575,57.20226852,9,6,1.7879,18.011,5,12.66666667,0.826074803,2.970346876
0.44160814,-0.13445993,0.41661,11.62604167,11.62604167,1.709490741,-6.480833333,0.684065111,15,236.033,235.025,235.9883686,86,0.482662866,-0.243274684,0.482662866,0.243274684,0.785714286,1.142857143,1.357142857,19.43111402,10.54631718,2.652805186,-2.237458374,2.412765912,-2.466353669,4.68287113,-0.470897596,1.804942365,4.674477845,193.4788601,11.78445705,5.887278817,5.887278817,5.900482454,2.706234861,2.706234861,1.979094814,1.979094814,-0.67,377.2329543,13.33,3.478893913,2.925201555,70.43744123,104.0344444,14,10,3.016,23.038,9,15,1.397940009,3.57634135
0.45755003,-0.12745314,0.41088,11.77199074,11.77199074,1.685115741,-6.130208333,0.669312453,16.92857143,236.033,235.025,235.9883686,86,0.526788963,-0.227557909,0.526788963,0.227557909,0.785714286,1.142857143,1.357142857,19.42858242,10.33722135,2.61640504,-2.224527466,2.386833582,-2.4584756,4.75103275,-0.45169277,1.775268721,4.627267758,189.9690851,11.78445705,5.887278817,5.887278817,5.86180732,2.715674342,2.715674342,2.013771761,2.013771761,-0.67,339.0763258,13.33,3.478893913,4.025626029,70.43744123,103.7904861,14,10,3.016,23.038,9,16.92857143,0.230448921,3.64246452
0.384324082,-0.057437175,0.22868,10.82472222,10.82472222,0.166666667,-4.317708333,0.464590304,11.28571429,112.05,109.026,112.0135994,42,0.395117756,-0.303036372,0.395117756,0.303036372,1.428571429,1.857142857,1.857142857,19.41310795,10.47549127,2.250935193,-1.953851272,2.161692622,-2.05946674,5.496762796,-0.143620396,1.295836389,3.336809769,65.07049634,5.914213562,3.32659876,3.32659876,3.060660172,1.564450651,1.564450651,0.985968389,0.985968389,-0.54,18.14170945,6.46,1.951572569,5.46,38.12726357,32.47416667,7,4,1.1377,16.736,3,11.28571429,-2.096910013,-1.602059991
0.36698874,-0.04744323,0.2502,3.201388889,3.201388889,1.048611111,1.048611111,0.549640042,7.5,187.862,183.83,185.8679743,26,0.012858598,-0.091903899,0.091903899,0.012858598,1,1.25,1.25,79.91997558,10.99651659,1.604031991,-1.634516222,1.822863389,-1.610072033,9.11487511,1.616465854,1.370950594,1.974744871,6,3.414213562,2.170142508,5.342135587,1.914213562,1.034522484,3.277460299,0.377964473,1.963961012,0.96,6.854752972,4.96,3.96,2.96,42.83928835,0,4,2,1.7762,27.588,2,7.5,-0.612610174,0.008600172
0.383171433,-0.140146978,0.34344,11.13152778,11.13152778,0.190972222,-4.108402778,0.594199077,12,128.093,121.037,128.0448995,50,0.388709289,-0.39637069,0.39637069,0.388709289,1.25,1.75,1.875,19.41310826,10.31310754,2.249582326,-2.012909611,2.19891929,-2.067129814,4.472754875,-0.136479368,1.592000131,3.111766194,58.79398752,6.621320344,4.202427358,4.202427358,3.560660172,2.236727866,2.236727866,1.442337765,1.442337765,-0.25,36.61600302,7.75,2.914897959,5.75,45.12491733,33.39458333,8,4,1.3212,22.3748,3,12,-1.823908741,-1.30980392
0.397082481,-0.076693792,0.30045,5.054012346,5.054012346,0.557098765,0.557098765,0.436304237,7.5,98.96,94.928,97.96900549,26,0.035889203,-0.125423431,0.125423431,0.035889203,1,1.25,1.25,35.49855802,10.97023492,1.612704084,-1.62851733,1.745902115,-1.633333202,6.254551774,1.522488761,1.370950594,1.974744871,6,3.414213562,2.170142508,3.6820004,1.914213562,1.034522484,2.103567451,0.377964473,1.133893419,0.58,6.854752972,4.58,3.58,2.58,35.7107256,0,4,2,1.464,21.44,2,7.5,-0.647817482,0.113943352
0.435398311,-0.168545693,0.39959,10.34722222,10.34722222,0.847222222,-0.847222222,0.426734625,7.5,66.05,62.018,66.02810657,26,0.117744336,-0.248234041,0.248234041,0.117744336,1,1.25,1.25,19.16190307,10.88792784,1.64678001,-1.613685735,1.627286803,-1.679119239,4.089217416,0.380080956,1.370950594,1.974744871,6,3.414213562,2.170142508,2.170142508,1.914213562,1.034522484,1.034522484,0.377964473,0.377964473,-0.14,6.854752972,3.86,2.86,1.86,23.43526395,20.69444444,4,2,0.9254,11.95,2,7.5,-0.326979093,1.33243846
0.385083898,-0.166996319,0.35533,10.47222222,10.47222222,0.347222222,-0.625,0.452864311,7.5,64.059,59.019,64.032443,26,0.112460397,-0.393660541,0.393660541,0.112460397,1.75,2,2,19.14125365,10.85212639,1.612094854,-1.658739217,1.535687643,-1.773431514,4.076056628,0.252580798,1.370950594,1.974744871,8,3.414213562,2.239391631,2.239391631,1.914213562,1.083489008,1.083489008,0.412589034,0.412589034,-0.11,6.854752972,3.89,2.89,1.89,24.0639623,10.47222222,4,2,-0.0518,13.0608,1,7.5,-1.356547324,-0.27572413
0.40852219,-0.00073784,0.2469,4.826388889,4.826388889,1.611111111,-1.611111111,0.469795536,12,153.823,153.823,151.8754107,32,0.265685211,-0.066421303,0.265685211,0.066421303,0.8,0.8,0.8,35.62538825,11.84161175,2.10788998,-1.905626072,2.29343692,-1.80603692,6.831492563,1.755507437,0.721928095,3.023715784,19.11941548,4.5,2.011857892,5.035573676,2,0.755928946,2.267786838,0.428571429,3.857142857,1.16,3.609640474,6.16,1.741848257,38.29198573,49.95231594,-1.611111111,5,4,2.5529,26.143,4,12,1.505149978,3.342422681
0.4066057,-0.03379489,0.26614,4.805555556,4.805555556,0.75,-0.75,0.427859176,9,119.378,118.37,117.9143831,26,0.180106635,-0.087411528,0.180106635,0.087411528,1,1,1,35.58227356,11.88372644,1.784478802,-1.689783694,2.032326292,-1.545926292,6.625347315,1.960652685,0.811278124,2.323790008,8,3.577350269,1.711243688,3.979030526,1.732050808,0.654653671,1.963961012,0.24743583,2.226922467,0.87,3.245112498,4.87,2.128397933,13.25948342,39.64904971,-0.75,4,3,1.9864,21.347,3,9,-0.300162274,1.31386722
0.38953315,-0.05686502,0.25797,4.915123457,4.915123457,0.534722222,0.534722222,0.435707562,6,129.384,127.368,127.9028398,20,0.077763143,-0.114198564,0.114198564,0.077763143,2,2,2,79.91873143,11.95373009,1.408969026,-1.424920261,1.781902239,-1.213913532,9.092905655,2.318808172,0.918295834,1.632993162,4.754887502,2.707106781,1.463035727,3.804961212,1.414213562,0.534522484,2.190513875,0.101015254,1.574671978,0.77,2.754887502,3.77,2.77,2.77,32.91006486,0,3,2,1.5776,19.647,2,6,-0.344861565,0.675778342
0.37929881,-0.09606565,0.30746,12.60118056,12.60118056,1.823155471,-7.391944444,0.770543679,15.78947368,314.094,309.054,314.0164752,116,0.459647239,-0.396140421,0.459647239,0.396140421,0.578947368,0.947368421,1.210526316,19.43340178,9.962253987,2.863115789,-2.365930685,2.572780475,-2.660100165,5.055203478,-0.422332664,2.141915956,5.769010421,317.4956155,15.91421356,8.519036361,8.519036361,8.060660172,4.248585758,4.248585758,3.398993745,3.398993745,-0.81,3621.979881,18.19,4.631682966,2.582503373,97.5440269,134.4533123,19,12,3.4723,37.5458,11,15.78947368,-1.327902142,-0.273272791
0.390538614,-0.154911782,0.35691,10.89597222,10.89597222,0.815972222,-4.199652778,0.537238932,12,114.066,109.026,114.0292494,44,0.390803627,-0.396027399,0.396027399,0.390803627,1.285714286,1.714285714,1.714285714,19.41311296,10.45527029,2.248364256,-1.991774452,2.172098433,-2.081970289,4.444693928,-0.140525918,1.295836389,3.154490065,48.63193445,5.914213562,3.495320577,3.495320577,3.060660172,1.736727866,1.736727866,1.088784375,1.088784375,-0.25,18.14170945,6.75,2.159989594,5.75,38.75997522,32.68791667,7,4,0.9311,17.7578,3,12,-1.387216143,-0.207608311
0.392805693,-0.143236939,0.34552,10.89597222,10.89597222,0.815972222,-4.199652778,0.537238932,12,114.066,109.026,114.0292494,44,0.390803627,-0.396027399,0.396027399,0.390803627,1.285714286,1.714285714,1.714285714,19.41311296,10.45527029,2.248364256,-1.991774452,2.172098433,-2.081970289,4.444693928,-0.140525918,1.295836389,3.154490065,48.63193445,5.914213562,3.495320577,3.495320577,3.060660172,1.736727866,1.736727866,1.088784375,1.088784375,-0.25,18.14170945,6.75,2.159989594,5.75,38.75997522,32.68791667,7,4,0.9311,17.7578,3,12,-1.387216143,-0.207608311
0.41484832,-0.02017459,0.26004,10.9837963,10.9837963,2.583333333,-2.583333333,0.449425167,12,137.368,137.368,135.9049613,32,0.333265288,-0.189169342,0.333265288,0.189169342,1.2,1.2,1.2,35.5826137,11.74659323,2.137867578,-1.88537814,2.257291319,-1.83492849,6.656335704,0.507261881,0.721928095,3.023715784,22.36452798,4.5,2.011857892,4.27964473,2,0.755928946,1.889822365,0.428571429,2.571428571,0.8,3.609640474,5.8,1.498961938,58.8,43.81458511,8.400462963,5,4,2.2836,21.398,4,12,1.716003344,3.794488047
0.4224273,-0.06286567,0.29459,10.5308642,10.5308642,1.722222222,-1.722222222,0.409132549,9,102.923,101.915,101.9439336,26,0.246717227,-0.211877551,0.246717227,0.211877551,1.5,1.5,1.5,35.53923366,11.78782182,1.808672758,-1.676895906,1.983440169,-1.583076127,6.424724451,0.553062338,0.811278124,2.323790008,10.7548875,3.577350269,1.711243688,3.22310158,1.732050808,0.654653671,1.527525232,0.24743583,1.237179148,0.51,3.245112498,4.51,1.794900285,22.00327182,33.51131888,10.5308642,4,3,1.7171,16.602,3,9,0.230448921,2.204119983
0.39051257,-0.01953755,0.22834,10.85416667,10.85416667,1.958333333,-2.875,0.537710879,12,209.815,209.815,207.8334806,32,0.355546162,-0.181494936,0.355546162,0.181494936,1.2,1.2,1.2,79.93446114,11.70740127,2.14867824,-1.87997194,2.27576329,-1.835627895,9.24711818,0.229112244,0.721928095,3.023715784,23.11941548,4.5,2.011857892,5.18385097,2,0.755928946,2.341925485,0.428571429,3.484614978,0.82,3.609640474,5.82,1.51218531,57.00560381,44.80541704,18.83333333,5,4,2.3265,22.801,4,12,0.397940009,2.334453751
0.41649533,-0.03301127,0.24998,10.7029321,10.7029321,1.807098765,-3.215277778,0.482652999,12,165.364,165.364,163.8839962,32,0.3777889,-0.176580529,0.3777889,0.176580529,1.6,1.6,1.6,79.91873955,11.68100905,2.158261535,-1.872730241,2.24812049,-1.84928998,9.099315347,0.211622523,0.721928095,3.023715784,25.11941548,4.5,2.011857892,4.353783377,2,0.755928946,1.926891689,0.428571429,2.355768722,0.63,3.609640474,5.63,1.387928789,80.68845301,41.24113567,18.19058642,5,4,2.1704,19.727,4,12,1.204119983,3.285557309
0.43204057,-0.05132536,0.29035,10.55169753,10.55169753,3.555555556,-3.555555556,0.429674059,12,120.913,120.913,119.9345118,32,0.400812722,-0.17153414,0.400812722,0.17153414,1.2,1.2,1.2,35.53946343,11.65469005,2.168229215,-1.865257708,2.218902342,-1.862732577,6.452046742,0.193824153,0.721928095,3.023715784,23.11941548,4.5,2.011857892,3.523715784,2,0.755928946,1.511857892,0.428571429,1.571428571,0.44,3.609640474,5.44,1.266858532,136.5391736,37.67685429,21.10339506,5,4,2.0143,16.653,4,12,2.008600172,4.096910013
0.42967108,-0.06963154,0.28013,10.27083333,10.27083333,1.375,-4.1875,0.461010785,12,148.909,148.909,147.9135468,32,0.44787588,-0.160047789,0.44787588,0.160047789,1.2,1.2,1.2,79.91873805,11.59143646,2.19009533,-1.851984082,2.209324752,-1.876553372,9.094143354,-0.024487984,0.721928095,3.023715784,22.36452798,4.5,2.011857892,3.597854431,2,0.755928946,1.548927216,0.428571429,1.327746948,0.27,3.609640474,5.27,1.161417321,301.8228121,35.10340484,30.8125,5,4,1.9011,14.982,4,12,1.857332496,3.857332496
0.46668444,-0.100428753,0.34132,10.11959877,10.11959877,3.530092593,-4.527777778,0.410854198,12,104.458,104.458,103.9640623,32,0.475325027,-0.155680936,0.475325027,0.155680936,1.2,1.2,1.2,35.4959286,11.56563898,2.202244187,-1.843276138,2.177851126,-1.88955137,6.200598739,-0.041975569,0.721928095,3.023715784,22.36452798,4.5,2.011857892,2.767786838,2,0.755928946,1.133893419,0.428571429,0.857142857,0.08,3.609640474,5.08,1.047018698,2758.08,31.53912346,30.3587963,5,4,1.745,11.908,4,12,2.806179974,4.209515015
0.552391616,-0.300664529,0.60756,9.6875,9.6875,5.5,-5.5,0.393167153,12,88.003,88.003,87.99361288,32,0.559436484,-0.139859121,0.559436484,0.139859121,0.8,0.8,0.8,19.53278842,11.47921158,2.24136427,-1.818786906,2.133572221,-1.915472221,4.078799805,-0.236799805,0.721928095,3.023715784,19.11941548,4.5,2.011857892,2.011857892,2,0.755928946,0.755928946,0.428571429,0.428571429,-0.28,3.609640474,4.72,0.84117952,140.3730612,25.40139264,38.75,5,4,1.4757,7.163,4,12,4.698970004,3.868056362
0.48719863,-0.01694857,0.31006,11.24768519,10.59722222,7.402777778,-11.24768519,0.516525641,21.6,196.062,196.062,195.9592968,66,0.534653146,-0.153325571,0.534653146,0.153325571,0.7,0.8,0.8,32.48721704,11.55757737,2.848587409,-2.403123141,3.040524,-2.266242519,8.459922812,-0.079971786,1.158548832,5.137570367,139.3579163,8.90824829,3.931964075,4.748460655,3.745365598,1.542587605,3.493869395,1.414710958,3.815561444,-0.21,28.9637208,9.79,1.234112672,1.641877148,49.53630294,84.51157407,10,9,3.8047,19.186,8,21.6,2.903089987,4.267171728
0.41649525,-0.07931005,0.28107,10.25,10.25,1.9375,-2.354166667,0.437677223,9,130.919,129.911,129.9229686,26,0.291776615,-0.197469962,0.291776615,0.197469962,1.5,1.5,1.5,79.91873399,11.72152109,1.825604932,-1.6689688,1.973004337,-1.601630985,9.090769875,0.260118846,0.811278124,2.323790008,10.7548875,3.577350269,1.711243688,3.297240227,1.732050808,0.654653671,1.570329199,0.24743583,0.939621467,0.34,3.245112498,4.34,1.639401198,36.34692042,30.93786944,20.5,4,3,1.6039,14.931,3,9,0.69019608,2.579783597
0.450858998,-0.107018621,0.33856,10.09876543,10.09876543,2.694444444,-2.694444444,0.391551673,9,86.468,85.46,85.97348415,26,0.311892977,-0.191954525,0.311892977,0.191954525,1.5,1.5,1.5,35.49581217,11.69510527,1.832454228,-1.663969108,1.929495559,-1.61823787,6.180568051,0.243297526,0.811278124,2.323790008,10.7548875,3.577350269,1.711243688,2.467172634,1.732050808,0.654653671,1.091089451,0.24743583,0.577350269,0.15,3.245112498,4.15,1.467460317,126.3722222,27.37358806,20.19753086,4,3,1.4478,11.857,3,9,1.075546961,3.292256071
0.513551347,-0.220811165,0.50549,9.666666667,9.666666667,3.666666667,-3.666666667,0.401096477,9,70.013,69.005,70.00303469,26,0.378625158,-0.174223846,0.378625158,0.174223846,1,1,1,19.40569618,11.60530382,1.857013262,-1.65061195,1.868770532,-1.651670532,3.832804957,0.008195043,0.811278124,2.323790008,8,3.577350269,1.711243688,1.711243688,1.732050808,0.654653671,0.654653671,0.24743583,0.24743583,-0.21,3.245112498,3.79,1.148422939,25.33195011,21.23585724,29,4,3,1.1785,7.112,3,9,2.357934847,4.164352856
0.462914254,-0.199090147,0.44412,9.625,9.625,1.75,-1.75,0.383494824,6,52.023,50.007,52.0124565,20,0.228519759,-0.214185892,0.228519759,0.214185892,1.333333333,1.333333333,1.333333333,19.27435485,11.73564515,1.439021527,-1.423687659,1.557146421,-1.339446421,3.566751815,0.295248185,0.918295834,1.632993162,2.754887502,2.707106781,1.463035727,1.463035727,1.414213562,0.534522484,0.534522484,0.101015254,0.101015254,-0.14,2.754887502,2.86,1.86,1.86,17.07032183,19.25,3,2,0.8829,7.083,2,6,0.73239376,2.887054378
0.414008661,-0.139102222,0.38006,11.39136574,11.39136574,2.135231481,-5.634583333,0.621657497,14,200.053,197.029,200.0072123,74,0.423238543,-0.328889938,0.423238543,0.328889938,0.916666667,1.25,1.333333333,19.42493888,10.32366567,2.575275891,-2.207199447,2.349192529,-2.436820401,4.746733428,-0.327382626,1.766423298,4.451370338,121.3222521,9.991563832,5.338456652,5.338456652,5.192705341,2.502882325,2.502882325,1.739040539,1.739040539,-0.53,183.708023,11.47,3.461460988,3.244738766,62.10637042,82.28402778,12,8,2.4232,22.958,7,14,0.278753601,2.290034611
0.42209997,-0.10784641,0.40549,12.82518282,12.82518282,1.478236253,-7.379213199,0.399733963,15.64285714,466.068,464.052,465.9697601,170,0.452838685,-0.250713532,0.452838685,0.250713532,0.357142857,0.535714286,0.714285714,19.36090929,10.45940354,2.75695163,-2.338335252,2.49564785,-2.586760467,4.777045939,-0.570035452,2.311055337,5.64344943,472.7736378,22.98312766,11.83512527,11.83512527,11.997218,5.586807791,5.586807791,4.061789331,4.061789331,-1.28,143694.4877,26.72,7.858946048,6.107689716,140.3965932,204.383423,28,20,5.0548,46.03,16,15.64285714,1.42975228,3.728353782
0.42972064,-0.12238995,0.40972,12.43834609,12.43834609,1.673333333,-6.734283352,0.62270061,15.14285714,350.055,348.039,349.9812326,128,0.452824543,-0.250713532,0.452824543,0.250713532,0.476190476,0.714285714,0.904761905,19.35311593,10.48712878,2.718269588,-2.309697766,2.461122282,-2.552513486,4.740930794,-0.543409016,2.093844344,5.221512557,309.8844652,17.27602088,8.915019086,8.915019086,9.04011122,4.172630555,4.172630555,2.926174797,2.926174797,-0.96,8105.271457,20.04,6.036080118,5.064377232,105.8910221,149.8448214,21,15,3.8526,35.051,12,15.14285714,1.42975228,3.758154622
0.44077539,-0.13627213,0.42476,12.27247685,12.27247685,1.924583333,-6.345416667,0.53354511,14.66666667,300.048,298.032,299.9844261,110,0.494408431,-0.250712463,0.494408431,0.250712463,0.611111111,1,1.333333333,19.34468364,10.55450559,2.659128194,-2.273355256,2.413314757,-2.500713962,4.668266123,-0.547530446,1.934990617,4.819985968,266.2387662,14.77602088,7.65909014,7.65909014,7.79011122,3.544666082,3.544666082,2.355990941,2.355990941,-0.82,2236.849153,17.18,5.439798037,5.220494472,91.1950092,124.1209703,18,13,3.2173,30.104,10,14.66666667,1.149219113,3.507855872
0.47727846,-0.191236976,0.47323,10.60416667,10.60416667,2.104166667,-5.228009259,0.498619564,12.75,136.019,135.011,135.9947558,50,0.526496748,-0.2283021,0.526496748,0.2283021,1.125,1.5,1.5,19.42440206,11.25735044,2.33015948,-2.028682682,2.187541528,-2.162971822,4.21654068,-0.381763603,1.210810026,3.388924101,65.31914642,6.78445705,3.375420925,3.375420925,3.416502219,1.443208896,1.443208896,0.824244641,0.824244641,-0.39,23.0053905,7.61,2.252580948,5.61,41.04541539,55.09375,8,6,1.7454,13.144,5,12.75,2.130333768,4.155336037
0.46223828,-0.18825696,0.46523,10.58333333,10.58333333,2.583333333,-3.375,0.498327899,11.14285714,118.029,116.013,118.0041776,44,0.349087002,-0.260419739,0.349087002,0.260419739,0.857142857,1.142857143,1.142857143,19.30120515,11.32344539,2.088256023,-1.95451671,2.01599397,-2.034816012,4.077007104,-0.245063251,1.272905595,2.953223175,38.95445336,5.86180732,3.074806721,3.074806721,3.125897658,1.344276082,1.344276082,0.657388306,0.657388306,-0.32,19.09358393,6.68,2.787963713,5.68,36.87987998,44.91666667,7,5,1.4482,13.093,4,11.14285714,1.42975228,3.821513528
0.420570216,-0.042582466,0.27334,11.1255787,11.1255787,1.847222222,-5.376736111,0.381016778,13.4,164.048,162.032,164.0060694,60,0.4202299,-0.166098218,0.4202299,0.166098218,0.8,1,1,19.42426479,10.28105117,2.485466103,-2.115192597,2.362283482,-2.242532962,5.086365996,-0.170810645,1.589495197,4.39899054,120.807256,8.577350269,4.474893619,4.474893619,4.154700538,1.98744681,1.98744681,1.474071529,1.474071529,-0.68,63.57980789,9.32,2.173999563,2.281667645,52.13768676,66.75347222,10,6,2.6672,21.25,6,13.4,-1.552841969,-0.42365865
0.395688332,-0.079605069,0.27158,10.88888889,10.88888889,2.034722222,-4.861111111,0.422449003,11.42857143,114.041,112.025,114.0092629,42,0.441790558,-0.202461221,0.441790558,0.202461221,1.285714286,1.428571429,1.428571429,19.4170892,10.59554996,2.316821737,-1.967189796,2.234065607,-2.051329645,4.88318592,-0.10773701,1.314320487,3.791118417,79.42592197,6.077350269,3.218964673,3.218964673,2.943375673,1.359482337,1.359482337,0.902657504,0.902657504,-0.54,17.08616633,6.46,1.517475311,2.192600733,37.44167384,43,7,4,2.0319,16.303,4,11.42857143,-1.48148606,-0.300162274
